"","treatment","block.id","block.size"
"163",1,"block017",10
"164",0,"block017",10
"165",1,"block017",10
"166",1,"block017",10
"167",1,"block017",10
"168",0,"block017",10
"169",0,"block017",10
"170",0,"block017",10
"171",0,"block018",10
"172",0,"block018",10
"173",0,"block018",10
"174",0,"block018",10
"175",1,"block018",10
"176",0,"block018",10
"177",1,"block018",10
"178",1,"block018",10
"179",1,"block018",10
"180",1,"block018",10
"181",1,"block019",10
"182",1,"block019",10
"183",0,"block019",10
"184",0,"block019",10
"185",1,"block019",10
"186",0,"block019",10
"187",1,"block019",10
"188",1,"block019",10
"189",0,"block019",10
"190",0,"block019",10
"191",1,"block020",10
"192",1,"block020",10
"193",0,"block020",10
"194",0,"block020",10
"195",1,"block020",10
"196",0,"block020",10
"197",1,"block020",10
"198",0,"block020",10
"199",0,"block020",10
"200",1,"block020",10
"201",0,"block021",10
"202",1,"block021",10
"203",0,"block021",10
"204",1,"block021",10
"205",0,"block021",10
"206",1,"block021",10
"207",1,"block021",10
"208",0,"block021",10
"209",0,"block021",10
"210",1,"block021",10
"211",0,"block022",10
"212",1,"block022",10
"213",1,"block022",10
"214",0,"block022",10
"215",0,"block022",10
"216",1,"block022",10
"217",0,"block022",10
"218",1,"block022",10
"219",0,"block022",10
"220",1,"block022",10
"221",1,"block023",10
"222",1,"block023",10
"223",0,"block023",10
"224",1,"block023",10
"225",0,"block023",10
"226",0,"block023",10
"227",0,"block023",10
"228",0,"block023",10
"229",1,"block023",10
"230",1,"block023",10
"231",0,"block024",10
"232",1,"block024",10
"233",0,"block024",10
"234",0,"block024",10
"235",1,"block024",10
"236",1,"block024",10
"237",0,"block024",10
"238",1,"block024",10
"239",0,"block024",10
"240",1,"block024",10
"241",1,"block025",10
"242",0,"block025",10
"243",0,"block025",10
"244",1,"block025",10
"245",1,"block025",10
"246",1,"block025",10
"247",0,"block025",10
"248",0,"block025",10
"249",1,"block025",10
"250",0,"block025",10
"251",1,"block026",10
"252",1,"block026",10
"253",0,"block026",10
"254",1,"block026",10
"255",1,"block026",10
"256",1,"block026",10
"257",0,"block026",10
"258",0,"block026",10
"259",0,"block026",10
"260",0,"block026",10
"261",1,"block027",10
"262",1,"block027",10
"263",1,"block027",10
"264",0,"block027",10
"265",1,"block027",10
"266",0,"block027",10
"267",0,"block027",10
"268",0,"block027",10
"269",0,"block027",10
"270",1,"block027",10
"271",0,"block028",10
"272",1,"block028",10
"273",1,"block028",10
"274",0,"block028",10
"275",1,"block028",10
"276",0,"block028",10
"277",1,"block028",10
"278",1,"block028",10
"279",0,"block028",10
"280",0,"block028",10
"281",0,"block029",10
"282",1,"block029",10
"283",0,"block029",10
"284",1,"block029",10
"285",1,"block029",10
"286",0,"block029",10
"287",1,"block029",10
"288",0,"block029",10
"289",1,"block029",10
"290",0,"block029",10
"291",1,"block030",10
"292",0,"block030",10
"293",0,"block030",10
"294",1,"block030",10
"295",0,"block030",10
"296",1,"block030",10
"297",1,"block030",10
"298",0,"block030",10
"299",1,"block030",10
"300",0,"block030",10
"301",1,"block031",10
"302",0,"block031",10
"303",1,"block031",10
"304",0,"block031",10
"305",0,"block031",10
"306",0,"block031",10
"307",1,"block031",10
"308",1,"block031",10
"309",1,"block031",10
"310",0,"block031",10
"311",0,"block032",10
"312",0,"block032",10
"313",1,"block032",10
"314",1,"block032",10
"315",0,"block032",10
"316",1,"block032",10
"317",1,"block032",10
"318",0,"block032",10
"319",1,"block032",10
"320",0,"block032",10
"321",1,"block033",10
"322",0,"block033",10
"323",0,"block033",10
"324",1,"block033",10
"325",0,"block033",10
"326",0,"block033",10
"327",1,"block033",10
"328",0,"block033",10
"329",1,"block033",10
"330",1,"block033",10
"331",1,"block034",10
"332",1,"block034",10
"333",0,"block034",10
"334",1,"block034",10
"335",0,"block034",10
"336",0,"block034",10
"337",1,"block034",10
"338",1,"block034",10
"339",0,"block034",10
"340",0,"block034",10
"341",0,"block035",10
"342",1,"block035",10
"343",0,"block035",10
"344",0,"block035",10
"345",1,"block035",10
"346",1,"block035",10
"347",0,"block035",10
"348",1,"block035",10
"349",1,"block035",10
"350",0,"block035",10
"351",1,"block036",10
"352",0,"block036",10
"353",1,"block036",10
"354",1,"block036",10
"355",1,"block036",10
"356",0,"block036",10
"357",0,"block036",10
"358",0,"block036",10
"359",0,"block036",10
"360",1,"block036",10
"361",1,"block037",10
"362",0,"block037",10
"363",1,"block037",10
"364",0,"block037",10
"365",1,"block037",10
"366",1,"block037",10
"367",0,"block037",10
"368",1,"block037",10
"369",0,"block037",10
"370",0,"block037",10
"371",0,"block038",10
"372",0,"block038",10
"373",1,"block038",10
"374",0,"block038",10
"375",0,"block038",10
"376",1,"block038",10
"377",1,"block038",10
"378",1,"block038",10
"379",0,"block038",10
"380",1,"block038",10
"381",0,"block039",10
"382",1,"block039",10
"383",0,"block039",10
"384",0,"block039",10
"385",0,"block039",10
"386",1,"block039",10
"387",1,"block039",10
"388",0,"block039",10
"389",1,"block039",10
"390",1,"block039",10
"391",0,"block040",10
"392",0,"block040",10
"393",1,"block040",10
"394",1,"block040",10
"395",0,"block040",10
"396",0,"block040",10
"397",1,"block040",10
"398",1,"block040",10
"399",0,"block040",10
"400",1,"block040",10
"401",1,"block041",10
"402",1,"block041",10
"403",0,"block041",10
"404",1,"block041",10
"405",0,"block041",10
"406",0,"block041",10
"407",1,"block041",10
"408",0,"block041",10
"409",1,"block041",10
"410",0,"block041",10
"411",1,"block042",10
"412",0,"block042",10
"413",0,"block042",10
"414",0,"block042",10
"415",1,"block042",10
"416",1,"block042",10
"417",1,"block042",10
"418",0,"block042",10
"419",1,"block042",10
"420",0,"block042",10
"421",1,"block043",10
"422",0,"block043",10
"423",0,"block043",10
"424",1,"block043",10
"425",1,"block043",10
"426",0,"block043",10
"427",1,"block043",10
"428",1,"block043",10
"429",0,"block043",10
"430",0,"block043",10
"431",1,"block044",10
"432",0,"block044",10
"433",0,"block044",10
"434",0,"block044",10
"435",1,"block044",10
"436",1,"block044",10
"437",1,"block044",10
"438",0,"block044",10
"439",0,"block044",10
"440",1,"block044",10
"441",1,"block045",10
"442",0,"block045",10
"443",1,"block045",10
"444",1,"block045",10
"445",0,"block045",10
"446",0,"block045",10
"447",0,"block045",10
"448",0,"block045",10
"449",1,"block045",10
"450",1,"block045",10
"451",1,"block046",10
"452",0,"block046",10
"453",0,"block046",10
"454",1,"block046",10
"455",0,"block046",10
"456",1,"block046",10
"457",1,"block046",10
"458",0,"block046",10
"459",0,"block046",10
"460",1,"block046",10
"461",0,"block047",10
"462",0,"block047",10
"463",0,"block047",10
"464",1,"block047",10
"465",1,"block047",10
"466",1,"block047",10
"467",0,"block047",10
"468",0,"block047",10
"469",1,"block047",10
"470",1,"block047",10
"471",0,"block048",10
"472",0,"block048",10
"473",1,"block048",10
"474",1,"block048",10
"475",1,"block048",10
"476",0,"block048",10
"477",0,"block048",10
"478",1,"block048",10
"479",1,"block048",10
"480",0,"block048",10
"481",0,"block049",10
"482",1,"block049",10
"483",0,"block049",10
"484",0,"block049",10
"485",0,"block049",10
"486",1,"block049",10
"487",1,"block049",10
"488",1,"block049",10
"489",0,"block049",10
"490",1,"block049",10
"491",1,"block050",10
"492",1,"block050",10
"493",1,"block050",10
"494",1,"block050",10
"495",0,"block050",10
"496",0,"block050",10
"497",0,"block050",10
"498",0,"block050",10
"499",0,"block050",10
"500",1,"block050",10
"501",1,"block051",10
"502",0,"block051",10
"503",1,"block051",10
"504",1,"block051",10
"505",0,"block051",10
"506",0,"block051",10
"507",0,"block051",10
"508",1,"block051",10
"509",0,"block051",10
"510",1,"block051",10
"511",0,"block052",10
"512",1,"block052",10
"513",1,"block052",10
"514",0,"block052",10
"515",0,"block052",10
"516",1,"block052",10
"517",1,"block052",10
"518",0,"block052",10
"519",1,"block052",10
"520",0,"block052",10
"521",0,"block053",10
"522",0,"block053",10
"523",1,"block053",10
"524",0,"block053",10
"525",0,"block053",10
"526",0,"block053",10
"527",1,"block053",10
"528",1,"block053",10
"529",1,"block053",10
"530",1,"block053",10
"531",1,"block054",10
"532",0,"block054",10
"533",0,"block054",10
"534",1,"block054",10
"535",1,"block054",10
"536",0,"block054",10
"537",0,"block054",10
"538",0,"block054",10
"539",1,"block054",10
"540",1,"block054",10
"541",0,"block055",10
"542",1,"block055",10
"543",1,"block055",10
"544",1,"block055",10
"545",0,"block055",10
"546",1,"block055",10
"547",0,"block055",10
"548",0,"block055",10
"549",0,"block055",10
"550",1,"block055",10
"551",0,"block056",10
"552",0,"block056",10
"553",1,"block056",10
"554",0,"block056",10
"555",1,"block056",10
"556",1,"block056",10
"557",0,"block056",10
"558",1,"block056",10
"559",0,"block056",10
"560",1,"block056",10
"561",1,"block057",10
"562",1,"block057",10
"563",0,"block057",10
"564",0,"block057",10
"565",1,"block057",10
"566",0,"block057",10
"567",1,"block057",10
"568",1,"block057",10
"569",0,"block057",10
"570",0,"block057",10
"571",1,"block058",10
"572",0,"block058",10
"573",1,"block058",10
"574",0,"block058",10
"575",1,"block058",10
"576",0,"block058",10
"577",1,"block058",10
"578",0,"block058",10
"579",0,"block058",10
"580",1,"block058",10
"581",1,"block059",10
"582",0,"block059",10
"583",1,"block059",10
"584",0,"block059",10
"585",0,"block059",10
"586",1,"block059",10
"587",1,"block059",10
"588",1,"block059",10
"589",0,"block059",10
"590",0,"block059",10
"591",0,"block060",10
"592",1,"block060",10
"593",1,"block060",10
"594",0,"block060",10
"595",1,"block060",10
"596",1,"block060",10
"597",0,"block060",10
"598",1,"block060",10
"599",0,"block060",10
"600",0,"block060",10
"601",0,"block061",10
"602",1,"block061",10
"603",0,"block061",10
"604",0,"block061",10
"605",0,"block061",10
"606",1,"block061",10
"607",0,"block061",10
"608",1,"block061",10
"609",1,"block061",10
"610",1,"block061",10
"611",1,"block062",10
"612",0,"block062",10
"613",0,"block062",10
"614",0,"block062",10
"615",0,"block062",10
"616",1,"block062",10
"617",1,"block062",10
"618",1,"block062",10
"619",0,"block062",10
"620",1,"block062",10
"621",1,"block063",10
"622",0,"block063",10
"623",0,"block063",10
"624",1,"block063",10
"625",0,"block063",10
"626",0,"block063",10
"627",1,"block063",10
"628",0,"block063",10
"629",1,"block063",10
"630",1,"block063",10
"631",0,"block064",10
"632",1,"block064",10
"633",0,"block064",10
"634",0,"block064",10
"635",0,"block064",10
"636",1,"block064",10
"637",1,"block064",10
"638",0,"block064",10
"639",1,"block064",10
"640",1,"block064",10
"641",0,"block065",10
"642",1,"block065",10
"643",1,"block065",10
"644",0,"block065",10
"645",0,"block065",10
"646",1,"block065",10
"647",1,"block065",10
"648",0,"block065",10
"649",1,"block065",10
"650",0,"block065",10
"651",1,"block066",10
"652",0,"block066",10
"653",0,"block066",10
"654",0,"block066",10
"655",0,"block066",10
"656",1,"block066",10
"657",1,"block066",10
"658",0,"block066",10
"659",1,"block066",10
"660",1,"block066",10
"661",0,"block067",10
"662",0,"block067",10
"663",0,"block067",10
"664",1,"block067",10
"665",1,"block067",10
"666",1,"block067",10
"667",1,"block067",10
"668",0,"block067",10
"669",0,"block067",10
"670",1,"block067",10
"671",0,"block068",10
"672",1,"block068",10
"673",0,"block068",10
"674",0,"block068",10
"675",1,"block068",10
"676",1,"block068",10
"677",1,"block068",10
"678",1,"block068",10
"679",0,"block068",10
"680",0,"block068",10
"681",0,"block069",10
"682",1,"block069",10
"683",0,"block069",10
"684",0,"block069",10
"685",0,"block069",10
"686",1,"block069",10
"687",1,"block069",10
"688",0,"block069",10
"689",1,"block069",10
"690",1,"block069",10
"691",1,"block070",10
"692",1,"block070",10
"693",1,"block070",10
"694",0,"block070",10
"695",0,"block070",10
"696",1,"block070",10
"697",1,"block070",10
"698",0,"block070",10
"699",0,"block070",10
"700",0,"block070",10
"701",0,"block071",10
"702",0,"block071",10
"703",0,"block071",10
"704",0,"block071",10
"705",1,"block071",10
"706",1,"block071",10
"707",1,"block071",10
"708",1,"block071",10
"709",1,"block071",10
"710",0,"block071",10
"711",1,"block072",10
"712",0,"block072",10
"713",0,"block072",10
"714",0,"block072",10
"715",1,"block072",10
"716",1,"block072",10
"717",1,"block072",10
"718",0,"block072",10
"719",1,"block072",10
"720",0,"block072",10
"721",1,"block073",10
"722",0,"block073",10
"723",1,"block073",10
"724",0,"block073",10
"725",0,"block073",10
"726",1,"block073",10
"727",1,"block073",10
"728",0,"block073",10
"729",0,"block073",10
"730",1,"block073",10
"731",0,"block074",10
"732",0,"block074",10
"733",0,"block074",10
"734",0,"block074",10
"735",0,"block074",10
"736",1,"block074",10
"737",1,"block074",10
"738",1,"block074",10
"739",1,"block074",10
"740",1,"block074",10
"741",1,"block075",10
"742",0,"block075",10
"743",0,"block075",10
"744",0,"block075",10
"745",1,"block075",10
"746",0,"block075",10
"747",0,"block075",10
"748",1,"block075",10
"749",1,"block075",10
"750",1,"block075",10
"751",0,"block076",10
"752",1,"block076",10
"753",1,"block076",10
"754",1,"block076",10
"755",1,"block076",10
"756",1,"block076",10
"757",0,"block076",10
"758",0,"block076",10
"759",0,"block076",10
"760",0,"block076",10
"761",0,"block077",10
"762",1,"block077",10
"763",1,"block077",10
"764",0,"block077",10
"765",0,"block077",10
"766",1,"block077",10
"767",1,"block077",10
"768",1,"block077",10
"769",0,"block077",10
"770",0,"block077",10
"771",1,"block078",10
"772",0,"block078",10
"773",0,"block078",10
"774",1,"block078",10
"775",1,"block078",10
"776",0,"block078",10
"777",1,"block078",10
"778",0,"block078",10
"779",1,"block078",10
"780",0,"block078",10
"781",0,"block079",10
"782",1,"block079",10
"783",0,"block079",10
"784",1,"block079",10
"785",1,"block079",10
"786",0,"block079",10
"787",0,"block079",10
"788",1,"block079",10
"789",1,"block079",10
"790",0,"block079",10
"791",0,"block080",10
"792",1,"block080",10
"793",1,"block080",10
"794",0,"block080",10
"795",1,"block080",10
"796",0,"block080",10
"797",1,"block080",10
"798",1,"block080",10
"799",0,"block080",10
"800",0,"block080",10
"801",0,"block081",10
"802",1,"block081",10
"803",0,"block081",10
"804",1,"block081",10
"805",1,"block081",10
"806",0,"block081",10
"807",1,"block081",10
"808",0,"block081",10
"809",0,"block081",10
"810",1,"block081",10
"811",0,"block082",10
"812",0,"block082",10
"813",0,"block082",10
"814",1,"block082",10
"815",1,"block082",10
"816",1,"block082",10
"817",1,"block082",10
"818",1,"block082",10
"819",0,"block082",10
"820",0,"block082",10
"821",1,"block083",10
"822",1,"block083",10
"823",0,"block083",10
"824",1,"block083",10
"825",0,"block083",10
"826",0,"block083",10
"827",1,"block083",10
"828",0,"block083",10
"829",0,"block083",10
"830",1,"block083",10
"831",0,"block084",10
"832",0,"block084",10
"833",0,"block084",10
"834",0,"block084",10
"835",1,"block084",10
"836",1,"block084",10
"837",0,"block084",10
"838",1,"block084",10
"839",1,"block084",10
"840",1,"block084",10
"841",0,"block085",10
"842",0,"block085",10
"843",0,"block085",10
"844",1,"block085",10
"845",0,"block085",10
"846",0,"block085",10
"847",1,"block085",10
"848",1,"block085",10
"849",1,"block085",10
"850",1,"block085",10
"851",1,"block086",10
"852",1,"block086",10
"853",0,"block086",10
"854",0,"block086",10
"855",1,"block086",10
"856",1,"block086",10
"857",0,"block086",10
"858",0,"block086",10
"859",1,"block086",10
"860",0,"block086",10
"861",0,"block087",10
"862",0,"block087",10
"863",1,"block087",10
"864",0,"block087",10
"865",0,"block087",10
"866",1,"block087",10
"867",1,"block087",10
"868",1,"block087",10
"869",0,"block087",10
"870",1,"block087",10
"871",0,"block088",10
"872",0,"block088",10
"873",1,"block088",10
"874",1,"block088",10
"875",1,"block088",10
"876",1,"block088",10
"877",1,"block088",10
"878",0,"block088",10
"879",0,"block088",10
"880",0,"block088",10
"881",0,"block089",10
"882",1,"block089",10
"883",0,"block089",10
"884",0,"block089",10
"885",0,"block089",10
"886",1,"block089",10
"887",0,"block089",10
"888",1,"block089",10
"889",1,"block089",10
"890",1,"block089",10
"891",0,"block090",10
"892",1,"block090",10
"893",1,"block090",10
"894",0,"block090",10
"895",1,"block090",10
"896",0,"block090",10
"897",0,"block090",10
"898",1,"block090",10
"899",1,"block090",10
"900",0,"block090",10
"901",0,"block091",10
"902",0,"block091",10
"903",1,"block091",10
"904",1,"block091",10
"905",1,"block091",10
"906",1,"block091",10
"907",1,"block091",10
"908",0,"block091",10
"909",0,"block091",10
"910",0,"block091",10
"911",1,"block092",10
"912",1,"block092",10
"913",0,"block092",10
"914",1,"block092",10
"915",0,"block092",10
"916",0,"block092",10
"917",1,"block092",10
"918",0,"block092",10
"919",1,"block092",10
"920",0,"block092",10
"921",0,"block093",10
"922",1,"block093",10
"923",0,"block093",10
"924",0,"block093",10
"925",0,"block093",10
"926",1,"block093",10
"927",0,"block093",10
"928",1,"block093",10
"929",1,"block093",10
"930",1,"block093",10
"931",1,"block094",10
"932",0,"block094",10
"933",1,"block094",10
"934",1,"block094",10
"935",1,"block094",10
"936",1,"block094",10
"937",0,"block094",10
"938",0,"block094",10
"939",0,"block094",10
"940",0,"block094",10
"941",0,"block095",10
"942",0,"block095",10
"943",1,"block095",10
"944",0,"block095",10
"945",1,"block095",10
"946",0,"block095",10
"947",1,"block095",10
"948",0,"block095",10
"949",1,"block095",10
"950",1,"block095",10
"951",1,"block096",10
"952",0,"block096",10
"953",0,"block096",10
"954",0,"block096",10
"955",0,"block096",10
"956",1,"block096",10
"957",1,"block096",10
"958",0,"block096",10
"959",1,"block096",10
"960",1,"block096",10
"961",0,"block097",10
"962",1,"block097",10
"963",0,"block097",10
"964",0,"block097",10
"965",0,"block097",10
"966",1,"block097",10
"967",1,"block097",10
"968",0,"block097",10
"969",1,"block097",10
"970",1,"block097",10
"971",0,"block098",10
"972",1,"block098",10
"973",0,"block098",10
"974",0,"block098",10
"975",1,"block098",10
"976",0,"block098",10
"977",0,"block098",10
"978",1,"block098",10
"979",1,"block098",10
"980",1,"block098",10
"981",0,"block099",10
"982",1,"block099",10
"983",0,"block099",10
"984",1,"block099",10
"985",1,"block099",10
"986",1,"block099",10
"987",0,"block099",10
"988",1,"block099",10
"989",0,"block099",10
"990",0,"block099",10
"991",1,"block100",10
"992",1,"block100",10
"993",1,"block100",10
"994",0,"block100",10
"995",0,"block100",10
"996",1,"block100",10
"997",0,"block100",10
"998",0,"block100",10
"999",1,"block100",10
"1000",0,"block100",10
"1001",1,"block101",10
"1002",1,"block101",10
"1003",1,"block101",10
"1004",0,"block101",10
"1005",0,"block101",10
"1006",1,"block101",10
"1007",1,"block101",10
"1008",0,"block101",10
"1009",0,"block101",10
"1010",0,"block101",10
"1011",1,"block102",10
"1012",0,"block102",10
"1013",0,"block102",10
"1014",1,"block102",10
"1015",0,"block102",10
"1016",0,"block102",10
"1017",1,"block102",10
"1018",0,"block102",10
"1019",1,"block102",10
"1020",1,"block102",10
"1021",1,"block103",10
"1022",1,"block103",10
"1023",1,"block103",10
"1024",1,"block103",10
"1025",0,"block103",10
"1026",0,"block103",10
"1027",1,"block103",10
"1028",0,"block103",10
"1029",0,"block103",10
"1030",0,"block103",10
"1031",1,"block104",10
"1032",1,"block104",10
"1033",1,"block104",10
"1034",0,"block104",10
"1035",1,"block104",10
"1036",0,"block104",10
"1037",0,"block104",10
"1038",0,"block104",10
"1039",1,"block104",10
"1040",0,"block104",10
"1041",0,"block105",10
"1042",0,"block105",10
"1043",0,"block105",10
"1044",0,"block105",10
"1045",1,"block105",10
"1046",1,"block105",10
"1047",0,"block105",10
"1048",1,"block105",10
"1049",1,"block105",10
"1050",1,"block105",10
"1051",0,"block106",10
"1052",1,"block106",10
"1053",1,"block106",10
"1054",1,"block106",10
"1055",1,"block106",10
"1056",0,"block106",10
"1057",0,"block106",10
"1058",0,"block106",10
"1059",0,"block106",10
"1060",1,"block106",10
"1061",0,"block107",10
"1062",1,"block107",10
"1063",0,"block107",10
"1064",1,"block107",10
"1065",1,"block107",10
"1066",0,"block107",10
"1067",1,"block107",10
"1068",0,"block107",10
"1069",1,"block107",10
"1070",0,"block107",10
"1071",0,"block108",10
"1072",1,"block108",10
"1073",0,"block108",10
"1074",1,"block108",10
"1075",1,"block108",10
"1076",0,"block108",10
"1077",0,"block108",10
"1078",1,"block108",10
"1079",0,"block108",10
"1080",1,"block108",10
"1081",0,"block109",10
"1082",0,"block109",10
"1083",0,"block109",10
"1084",0,"block109",10
"1085",0,"block109",10
"1086",1,"block109",10
"1087",1,"block109",10
"1088",1,"block109",10
"1089",1,"block109",10
"1090",1,"block109",10
"1091",1,"block110",10
"1092",0,"block110",10
"1093",1,"block110",10
"1094",0,"block110",10
"1095",0,"block110",10
"1096",1,"block110",10
"1097",1,"block110",10
"1098",0,"block110",10
"1099",0,"block110",10
"1100",1,"block110",10
"1101",1,"block111",10
"1102",0,"block111",10
"1103",1,"block111",10
"1104",0,"block111",10
"1105",0,"block111",10
"1106",1,"block111",10
"1107",1,"block111",10
"1108",0,"block111",10
"1109",1,"block111",10
"1110",0,"block111",10
"1111",0,"block112",10
"1112",0,"block112",10
"1113",1,"block112",10
"1114",1,"block112",10
"1115",0,"block112",10
"1116",0,"block112",10
"1117",1,"block112",10
"1118",1,"block112",10
"1119",0,"block112",10
"1120",1,"block112",10
"1121",0,"block113",10
"1122",1,"block113",10
"1123",1,"block113",10
"1124",0,"block113",10
"1125",1,"block113",10
"1126",0,"block113",10
"1127",1,"block113",10
"1128",0,"block113",10
"1129",1,"block113",10
"1130",0,"block113",10
"1131",0,"block114",10
"1132",0,"block114",10
"1133",0,"block114",10
"1134",1,"block114",10
"1135",1,"block114",10
"1136",0,"block114",10
"1137",0,"block114",10
"1138",1,"block114",10
"1139",1,"block114",10
"1140",1,"block114",10
"1141",1,"block115",10
"1142",0,"block115",10
"1143",1,"block115",10
"1144",0,"block115",10
"1145",0,"block115",10
"1146",1,"block115",10
"1147",1,"block115",10
"1148",0,"block115",10
"1149",0,"block115",10
"1150",1,"block115",10
"1151",1,"block116",10
"1152",1,"block116",10
"1153",1,"block116",10
"1154",1,"block116",10
"1155",0,"block116",10
"1156",0,"block116",10
"1157",0,"block116",10
"1158",0,"block116",10
"1159",0,"block116",10
"1160",1,"block116",10
"1161",0,"block117",10
"1162",0,"block117",10
"1163",1,"block117",10
"1164",1,"block117",10
"1165",0,"block117",10
"1166",1,"block117",10
"1167",1,"block117",10
"1168",0,"block117",10
"1169",1,"block117",10
"1170",0,"block117",10
"1171",0,"block118",10
"1172",0,"block118",10
"1173",1,"block118",10
"1174",0,"block118",10
"1175",0,"block118",10
"1176",1,"block118",10
"1177",1,"block118",10
"1178",1,"block118",10
"1179",0,"block118",10
"1180",1,"block118",10
"1181",1,"block119",10
"1182",1,"block119",10
"1183",1,"block119",10
"1184",0,"block119",10
"1185",0,"block119",10
"1186",0,"block119",10
"1187",0,"block119",10
"1188",0,"block119",10
"1189",1,"block119",10
"1190",1,"block119",10
"1191",0,"block120",10
"1192",0,"block120",10
"1193",0,"block120",10
"1194",0,"block120",10
"1195",1,"block120",10
"1196",1,"block120",10
"1197",0,"block120",10
"1198",1,"block120",10
"1199",1,"block120",10
"1200",1,"block120",10
"1201",0,"block121",10
"1202",0,"block121",10
"1203",1,"block121",10
"1204",0,"block121",10
"1205",1,"block121",10
"1206",0,"block121",10
"1207",1,"block121",10
"1208",1,"block121",10
"1209",1,"block121",10
"1210",0,"block121",10
"1211",1,"block122",10
"1212",1,"block122",10
"1213",0,"block122",10
"1214",1,"block122",10
"1215",0,"block122",10
"1216",0,"block122",10
"1217",0,"block122",10
"1218",1,"block122",10
"1219",0,"block122",10
"1220",1,"block122",10
"1221",1,"block123",10
"1222",0,"block123",10
"1223",0,"block123",10
"1224",1,"block123",10
"1225",0,"block123",10
"1226",0,"block123",10
"1227",1,"block123",10
"1228",0,"block123",10
"1229",1,"block123",10
"1230",1,"block123",10
"1231",0,"block124",10
"1232",1,"block124",10
"1233",1,"block124",10
"1234",0,"block124",10
"1235",0,"block124",10
"1236",0,"block124",10
"1237",1,"block124",10
"1238",1,"block124",10
"1239",0,"block124",10
"1240",1,"block124",10
"1241",1,"block125",10
"1242",1,"block125",10
"1243",0,"block125",10
"1244",0,"block125",10
"1245",0,"block125",10
"1246",1,"block125",10
"1247",0,"block125",10
