"","treatment","block.id","block.size"
"190",1,"low14.048",4
"191",0,"low14.048",4
"192",1,"low14.048",4
"193",0,"low14.049",4
"194",1,"low14.049",4
"195",0,"low14.049",4
"196",1,"low14.049",4
"197",1,"low14.050",4
"198",0,"low14.050",4
"199",1,"low14.050",4
"200",0,"low14.050",4
"201",1,"low14.051",4
"202",0,"low14.051",4
"203",1,"low14.051",4
"204",0,"low14.051",4
"205",0,"low14.052",4
"206",1,"low14.052",4
"207",1,"low14.052",4
"208",0,"low14.052",4
"209",0,"low14.053",4
"210",1,"low14.053",4
"211",1,"low14.053",4
"212",0,"low14.053",4
"213",0,"low14.054",4
"214",1,"low14.054",4
"215",1,"low14.054",4
"216",0,"low14.054",4
"217",1,"low14.055",4
"218",0,"low14.055",4
"219",1,"low14.055",4
"220",0,"low14.055",4
"221",0,"low14.056",4
"222",0,"low14.056",4
"223",1,"low14.056",4
"224",1,"low14.056",4
"225",0,"low14.057",4
"226",0,"low14.057",4
"227",1,"low14.057",4
"228",1,"low14.057",4
"229",0,"low14.058",4
"230",1,"low14.058",4
"231",1,"low14.058",4
"232",0,"low14.058",4
"233",0,"low14.059",4
"234",1,"low14.059",4
"235",1,"low14.059",4
"236",0,"low14.059",4
"237",0,"low14.060",4
"238",0,"low14.060",4
"239",1,"low14.060",4
"240",1,"low14.060",4
"241",0,"low14.061",4
"242",1,"low14.061",4
"243",0,"low14.061",4
"244",1,"low14.061",4
"245",1,"low14.062",4
"246",1,"low14.062",4
"247",0,"low14.062",4
"248",0,"low14.062",4
"249",1,"low14.063",4
"250",1,"low14.063",4
"251",0,"low14.063",4
"252",0,"low14.063",4
"253",0,"low14.064",4
"254",1,"low14.064",4
"255",0,"low14.064",4
"256",1,"low14.064",4
"257",0,"low14.065",4
"258",0,"low14.065",4
"259",1,"low14.065",4
"260",1,"low14.065",4
"261",0,"low14.066",4
"262",1,"low14.066",4
"263",1,"low14.066",4
"264",0,"low14.066",4
"265",1,"low14.067",4
"266",0,"low14.067",4
"267",1,"low14.067",4
"268",0,"low14.067",4
"269",1,"low14.068",4
"270",1,"low14.068",4
"271",0,"low14.068",4
"272",0,"low14.068",4
"273",1,"low14.069",4
"274",1,"low14.069",4
"275",0,"low14.069",4
"276",0,"low14.069",4
"277",1,"low14.070",4
"278",0,"low14.070",4
"279",1,"low14.070",4
"280",0,"low14.070",4
"281",0,"low14.071",4
"282",1,"low14.071",4
"283",1,"low14.071",4
"284",0,"low14.071",4
"285",0,"low14.072",4
"286",1,"low14.072",4
"287",0,"low14.072",4
"288",1,"low14.072",4
"289",1,"low14.073",4
"290",1,"low14.073",4
"291",0,"low14.073",4
"292",0,"low14.073",4
"293",0,"low14.074",4
"294",1,"low14.074",4
"295",1,"low14.074",4
"296",0,"low14.074",4
"297",1,"low14.075",4
"298",1,"low14.075",4
"299",0,"low14.075",4
"300",0,"low14.075",4
"301",1,"low14.076",4
"302",0,"low14.076",4
"303",1,"low14.076",4
"304",0,"low14.076",4
"305",1,"low14.077",4
"306",0,"low14.077",4
"307",1,"low14.077",4
"308",0,"low14.077",4
"309",0,"low14.078",4
"310",1,"low14.078",4
"311",1,"low14.078",4
"312",0,"low14.078",4
"313",0,"low14.079",4
"314",1,"low14.079",4
"315",0,"low14.079",4
"316",1,"low14.079",4
"317",0,"low14.080",4
"318",1,"low14.080",4
"319",1,"low14.080",4
"320",0,"low14.080",4
"321",1,"low14.081",4
"322",0,"low14.081",4
"323",1,"low14.081",4
"324",0,"low14.081",4
"325",0,"low14.082",4
"326",0,"low14.082",4
"327",1,"low14.082",4
"328",1,"low14.082",4
"329",1,"low14.083",4
"330",0,"low14.083",4
"331",0,"low14.083",4
"332",1,"low14.083",4
"333",0,"low14.084",4
"334",0,"low14.084",4
"335",1,"low14.084",4
"336",1,"low14.084",4
"337",0,"low14.085",4
"338",1,"low14.085",4
"339",1,"low14.085",4
"340",0,"low14.085",4
"341",1,"low14.086",4
"342",1,"low14.086",4
"343",0,"low14.086",4
"344",0,"low14.086",4
"345",1,"low14.087",4
"346",0,"low14.087",4
"347",0,"low14.087",4
"348",1,"low14.087",4
"349",1,"low14.088",4
"350",1,"low14.088",4
"351",0,"low14.088",4
"352",0,"low14.088",4
"353",1,"low14.089",4
"354",0,"low14.089",4
"355",0,"low14.089",4
"356",1,"low14.089",4
"357",1,"low14.090",4
"358",0,"low14.090",4
"359",1,"low14.090",4
"360",0,"low14.090",4
"361",0,"low14.091",4
"362",1,"low14.091",4
"363",0,"low14.091",4
"364",1,"low14.091",4
"365",1,"low14.092",4
"366",0,"low14.092",4
"367",1,"low14.092",4
"368",0,"low14.092",4
"369",0,"low14.093",4
"370",1,"low14.093",4
"371",1,"low14.093",4
"372",0,"low14.093",4
"373",0,"low14.094",4
"374",0,"low14.094",4
"375",1,"low14.094",4
"376",1,"low14.094",4
"377",1,"low14.095",4
"378",1,"low14.095",4
"379",0,"low14.095",4
"380",0,"low14.095",4
"381",0,"low14.096",4
"382",1,"low14.096",4
"383",1,"low14.096",4
"384",0,"low14.096",4
"385",0,"low14.097",4
"386",1,"low14.097",4
"387",0,"low14.097",4
"388",1,"low14.097",4
"389",1,"low14.098",4
"390",1,"low14.098",4
"391",0,"low14.098",4
"392",0,"low14.098",4
"393",0,"low14.099",4
"394",1,"low14.099",4
"395",1,"low14.099",4
"396",0,"low14.099",4
"397",1,"low14.100",4
"398",0,"low14.100",4
"399",1,"low14.100",4
"400",0,"low14.100",4
"401",0,"low14.101",4
"402",1,"low14.101",4
"403",0,"low14.101",4
"404",1,"low14.101",4
"405",1,"low14.102",4
"406",0,"low14.102",4
"407",0,"low14.102",4
"408",1,"low14.102",4
"409",1,"low14.103",4
"410",1,"low14.103",4
"411",0,"low14.103",4
"412",0,"low14.103",4
"413",0,"low14.104",4
"414",1,"low14.104",4
"415",0,"low14.104",4
"416",1,"low14.104",4
"417",0,"low14.105",4
"418",0,"low14.105",4
"419",1,"low14.105",4
"420",1,"low14.105",4
"421",1,"low14.106",4
"422",0,"low14.106",4
"423",1,"low14.106",4
"424",0,"low14.106",4
"425",1,"low14.107",4
"426",0,"low14.107",4
"427",0,"low14.107",4
"428",1,"low14.107",4
"429",1,"low14.108",4
"430",0,"low14.108",4
"431",1,"low14.108",4
"432",0,"low14.108",4
"433",1,"low14.109",4
"434",0,"low14.109",4
"435",0,"low14.109",4
"436",1,"low14.109",4
"437",0,"low14.110",4
"438",1,"low14.110",4
"439",0,"low14.110",4
"440",1,"low14.110",4
"441",1,"low14.111",4
"442",0,"low14.111",4
"443",1,"low14.111",4
"444",0,"low14.111",4
"445",0,"low14.112",4
"446",1,"low14.112",4
"447",0,"low14.112",4
"448",1,"low14.112",4
"449",0,"low14.113",4
"450",1,"low14.113",4
"451",0,"low14.113",4
"452",1,"low14.113",4
"453",0,"low14.114",4
"454",1,"low14.114",4
"455",1,"low14.114",4
"456",0,"low14.114",4
"457",1,"low14.115",4
"458",1,"low14.115",4
"459",0,"low14.115",4
"460",0,"low14.115",4
"461",0,"low14.116",4
"462",1,"low14.116",4
"463",1,"low14.116",4
"464",0,"low14.116",4
"465",1,"low14.117",4
"466",0,"low14.117",4
"467",0,"low14.117",4
"468",1,"low14.117",4
"469",0,"low14.118",4
"470",1,"low14.118",4
"471",1,"low14.118",4
"472",0,"low14.118",4
"473",0,"low14.119",4
"474",1,"low14.119",4
"475",1,"low14.119",4
"476",0,"low14.119",4
"477",0,"low14.120",4
"478",1,"low14.120",4
"479",1,"low14.120",4
"480",0,"low14.120",4
"481",0,"low14.121",4
"482",1,"low14.121",4
"483",0,"low14.121",4
"484",1,"low14.121",4
"485",0,"low14.122",4
"486",0,"low14.122",4
"487",1,"low14.122",4
"488",1,"low14.122",4
"489",0,"low14.123",4
"490",0,"low14.123",4
"491",1,"low14.123",4
"492",1,"low14.123",4
"493",1,"low14.124",4
"494",1,"low14.124",4
"495",0,"low14.124",4
"496",0,"low14.124",4
"497",1,"low14.125",4
"498",0,"low14.125",4
"499",0,"low14.125",4
"500",1,"low14.125",4
"501",1,"low14.126",4
"502",0,"low14.126",4
"503",1,"low14.126",4
"504",0,"low14.126",4
"505",0,"low14.127",4
"506",1,"low14.127",4
"507",0,"low14.127",4
"508",1,"low14.127",4
"509",0,"low14.128",4
"510",1,"low14.128",4
"511",1,"low14.128",4
"512",0,"low14.128",4
"513",0,"low14.129",4
"514",1,"low14.129",4
"515",0,"low14.129",4
"516",1,"low14.129",4
"517",1,"low14.130",4
"518",0,"low14.130",4
"519",0,"low14.130",4
"520",1,"low14.130",4
"521",1,"low14.131",4
"522",0,"low14.131",4
"523",1,"low14.131",4
"524",0,"low14.131",4
"525",0,"low14.132",4
"526",1,"low14.132",4
"527",1,"low14.132",4
"528",0,"low14.132",4
"529",0,"low14.133",4
"530",1,"low14.133",4
"531",1,"low14.133",4
"532",0,"low14.133",4
"533",1,"low14.134",4
"534",1,"low14.134",4
"535",0,"low14.134",4
"536",0,"low14.134",4
"537",1,"low14.135",4
"538",0,"low14.135",4
"539",1,"low14.135",4
"540",0,"low14.135",4
"541",1,"low14.136",4
"542",1,"low14.136",4
"543",0,"low14.136",4
"544",0,"low14.136",4
"545",1,"low14.137",4
"546",1,"low14.137",4
"547",0,"low14.137",4
"548",0,"low14.137",4
"549",1,"low14.138",4
"550",0,"low14.138",4
"551",1,"low14.138",4
"552",0,"low14.138",4
"553",0,"low14.139",4
"554",0,"low14.139",4
"555",1,"low14.139",4
"556",1,"low14.139",4
"557",1,"low14.140",4
"558",1,"low14.140",4
"559",0,"low14.140",4
"560",0,"low14.140",4
"561",1,"low14.141",4
"562",1,"low14.141",4
"563",0,"low14.141",4
"564",0,"low14.141",4
"565",0,"low14.142",4
"566",1,"low14.142",4
"567",1,"low14.142",4
"568",0,"low14.142",4
"569",0,"low14.143",4
"570",0,"low14.143",4
"571",1,"low14.143",4
"572",1,"low14.143",4
"573",1,"low14.144",4
"574",0,"low14.144",4
"575",0,"low14.144",4
"576",1,"low14.144",4
"577",1,"low14.145",4
"578",0,"low14.145",4
"579",1,"low14.145",4
"580",0,"low14.145",4
"581",1,"low14.146",4
"582",0,"low14.146",4
"583",1,"low14.146",4
"584",0,"low14.146",4
"585",1,"low14.147",4
"586",0,"low14.147",4
"587",1,"low14.147",4
"588",0,"low14.147",4
"589",1,"low14.148",4
"590",0,"low14.148",4
"591",0,"low14.148",4
"592",1,"low14.148",4
"593",0,"low14.149",4
"594",0,"low14.149",4
"595",1,"low14.149",4
"596",1,"low14.149",4
"597",0,"low14.150",4
"598",0,"low14.150",4
"599",1,"low14.150",4
"600",1,"low14.150",4
"601",0,"low14.151",4
"602",1,"low14.151",4
"603",0,"low14.151",4
"604",1,"low14.151",4
"605",0,"low14.152",4
"606",0,"low14.152",4
"607",1,"low14.152",4
"608",1,"low14.152",4
"609",1,"low14.153",4
"610",1,"low14.153",4
"611",0,"low14.153",4
"612",0,"low14.153",4
"613",0,"low14.154",4
"614",0,"low14.154",4
"615",1,"low14.154",4
"616",1,"low14.154",4
"617",0,"low14.155",4
"618",1,"low14.155",4
"619",0,"low14.155",4
"620",1,"low14.155",4
"621",1,"low14.156",4
"622",0,"low14.156",4
"623",0,"low14.156",4
"624",1,"low14.156",4
"625",1,"low14.157",4
"626",0,"low14.157",4
"627",0,"low14.157",4
"628",1,"low14.157",4
"629",1,"low14.158",4
"630",0,"low14.158",4
"631",1,"low14.158",4
"632",0,"low14.158",4
"633",1,"low14.159",4
"634",1,"low14.159",4
"635",0,"low14.159",4
"636",0,"low14.159",4
"637",0,"low14.160",4
"638",1,"low14.160",4
"639",0,"low14.160",4
"640",1,"low14.160",4
"641",1,"low14.161",4
"642",0,"low14.161",4
"643",0,"low14.161",4
"644",1,"low14.161",4
"645",0,"low14.162",4
"646",0,"low14.162",4
"647",1,"low14.162",4
"648",1,"low14.162",4
"649",0,"low14.163",4
"650",0,"low14.163",4
"651",1,"low14.163",4
"652",1,"low14.163",4
"653",1,"low14.164",4
"654",0,"low14.164",4
"655",1,"low14.164",4
"656",0,"low14.164",4
"657",0,"low14.165",4
"658",1,"low14.165",4
"659",0,"low14.165",4
"660",1,"low14.165",4
"661",1,"low14.166",4
"662",1,"low14.166",4
"663",0,"low14.166",4
"664",0,"low14.166",4
"665",1,"low14.167",4
"666",0,"low14.167",4
"667",1,"low14.167",4
"668",0,"low14.167",4
"669",1,"low14.168",4
"670",0,"low14.168",4
"671",0,"low14.168",4
"672",1,"low14.168",4
"673",1,"low14.169",4
"674",1,"low14.169",4
"675",0,"low14.169",4
"676",0,"low14.169",4
"677",0,"low14.170",4
"678",1,"low14.170",4
"679",0,"low14.170",4
"680",1,"low14.170",4
"681",1,"low14.171",4
"682",0,"low14.171",4
"683",1,"low14.171",4
"684",0,"low14.171",4
"685",0,"low14.172",4
"686",1,"low14.172",4
"687",0,"low14.172",4
"688",1,"low14.172",4
"689",0,"low14.173",4
"690",1,"low14.173",4
"691",0,"low14.173",4
"692",1,"low14.173",4
"693",0,"low14.174",4
"694",1,"low14.174",4
"695",1,"low14.174",4
"696",0,"low14.174",4
"697",1,"low14.175",4
"698",0,"low14.175",4
"699",1,"low14.175",4
"700",0,"low14.175",4
"701",1,"low14.176",4
"702",0,"low14.176",4
"703",0,"low14.176",4
"704",1,"low14.176",4
"705",1,"low14.177",4
"706",0,"low14.177",4
"707",1,"low14.177",4
"708",0,"low14.177",4
"709",1,"low14.178",4
"710",0,"low14.178",4
"711",1,"low14.178",4
"712",0,"low14.178",4
"713",0,"low14.179",4
"714",0,"low14.179",4
"715",1,"low14.179",4
"716",1,"low14.179",4
"717",0,"low14.180",4
"718",0,"low14.180",4
"719",1,"low14.180",4
"720",1,"low14.180",4
"721",1,"low14.181",4
"722",1,"low14.181",4
"723",0,"low14.181",4
"724",0,"low14.181",4
"725",1,"low14.182",4
"726",0,"low14.182",4
"727",1,"low14.182",4
"728",0,"low14.182",4
"729",1,"low14.183",4
"730",1,"low14.183",4
"731",0,"low14.183",4
"732",0,"low14.183",4
"733",1,"low14.184",4
"734",0,"low14.184",4
"735",0,"low14.184",4
"736",1,"low14.184",4
"737",0,"low14.185",4
"738",0,"low14.185",4
"739",1,"low14.185",4
"740",1,"low14.185",4
"741",0,"low14.186",4
"742",1,"low14.186",4
"743",0,"low14.186",4
"744",1,"low14.186",4
"745",0,"low14.187",4
"746",1,"low14.187",4
"747",0,"low14.187",4
"748",1,"low14.187",4
"749",0,"low14.188",4
"750",1,"low14.188",4
"751",1,"low14.188",4
"752",0,"low14.188",4
"753",1,"low14.189",4
"754",1,"low14.189",4
"755",0,"low14.189",4
"756",0,"low14.189",4
"757",1,"low14.190",4
"758",0,"low14.190",4
"759",0,"low14.190",4
"760",1,"low14.190",4
"761",0,"low14.191",4
"762",1,"low14.191",4
"763",1,"low14.191",4
"764",0,"low14.191",4
"765",0,"low14.192",4
"766",1,"low14.192",4
"767",0,"low14.192",4
"768",1,"low14.192",4
"769",1,"low14.193",4
"770",0,"low14.193",4
"771",0,"low14.193",4
"772",1,"low14.193",4
"773",1,"low14.194",4
"774",0,"low14.194",4
"775",1,"low14.194",4
"776",0,"low14.194",4
"777",0,"low14.195",4
"778",1,"low14.195",4
"779",1,"low14.195",4
"780",0,"low14.195",4
"781",0,"low14.196",4
"782",0,"low14.196",4
"783",1,"low14.196",4
"784",1,"low14.196",4
"785",0,"low14.197",4
"786",0,"low14.197",4
"787",1,"low14.197",4
"788",1,"low14.197",4
"789",1,"low14.198",4
"790",0,"low14.198",4
"791",0,"low14.198",4
"792",1,"low14.198",4
"793",1,"low14.199",4
"794",0,"low14.199",4
"795",1,"low14.199",4
"796",0,"low14.199",4
"797",0,"low14.200",4
"798",1,"low14.200",4
"799",0,"low14.200",4
"800",1,"low14.200",4
"801",1,"low14.201",4
"802",0,"low14.201",4
"803",1,"low14.201",4
"804",0,"low14.201",4
"805",1,"low14.202",4
"806",0,"low14.202",4
"807",1,"low14.202",4
"808",0,"low14.202",4
"809",1,"low14.203",4
"810",0,"low14.203",4
"811",0,"low14.203",4
"812",1,"low14.203",4
"813",1,"low14.204",4
"814",1,"low14.204",4
"815",0,"low14.204",4
"816",0,"low14.204",4
"817",0,"low14.205",4
"818",1,"low14.205",4
"819",1,"low14.205",4
"820",0,"low14.205",4
"821",1,"low14.206",4
"822",0,"low14.206",4
"823",0,"low14.206",4
"824",1,"low14.206",4
"825",0,"low14.207",4
"826",1,"low14.207",4
"827",0,"low14.207",4
"828",1,"low14.207",4
"829",1,"low14.208",4
"830",0,"low14.208",4
"831",1,"low14.208",4
"832",0,"low14.208",4
"833",0,"low14.209",4
"834",1,"low14.209",4
"835",1,"low14.209",4
"836",0,"low14.209",4
"837",1,"low14.210",4
"838",0,"low14.210",4
"839",1,"low14.210",4
"840",0,"low14.210",4
"841",1,"low14.211",4
"842",0,"low14.211",4
"843",1,"low14.211",4
"844",0,"low14.211",4
"845",1,"low14.212",4
"846",1,"low14.212",4
"847",0,"low14.212",4
"848",0,"low14.212",4
"849",0,"low14.213",4
"850",1,"low14.213",4
"851",1,"low14.213",4
"852",0,"low14.213",4
"853",1,"low14.214",4
"854",0,"low14.214",4
"855",1,"low14.214",4
"856",0,"low14.214",4
"857",0,"low14.215",4
"858",0,"low14.215",4
"859",1,"low14.215",4
"860",1,"low14.215",4
"861",1,"low14.216",4
"862",0,"low14.216",4
"863",1,"low14.216",4
"864",0,"low14.216",4
"865",1,"low14.217",4
"866",0,"low14.217",4
"867",1,"low14.217",4
"868",0,"low14.217",4
"869",0,"low14.218",4
"870",0,"low14.218",4
"871",1,"low14.218",4
"872",1,"low14.218",4
"873",0,"low14.219",4
"874",1,"low14.219",4
"875",1,"low14.219",4
"876",0,"low14.219",4
"877",0,"low14.220",4
"878",0,"low14.220",4
"879",1,"low14.220",4
"880",1,"low14.220",4
"881",0,"low14.221",4
"882",1,"low14.221",4
"883",0,"low14.221",4
"884",1,"low14.221",4
"885",1,"low14.222",4
"886",0,"low14.222",4
"887",0,"low14.222",4
"888",1,"low14.222",4
"889",0,"low14.223",4
"890",1,"low14.223",4
"891",0,"low14.223",4
"892",1,"low14.223",4
"893",0,"low14.224",4
"894",1,"low14.224",4
"895",1,"low14.224",4
"896",0,"low14.224",4
"897",1,"low14.225",4
"898",1,"low14.225",4
"899",0,"low14.225",4
"900",0,"low14.225",4
"901",0,"low14.226",4
"902",0,"low14.226",4
"903",1,"low14.226",4
"904",1,"low14.226",4
"905",1,"low14.227",4
"906",0,"low14.227",4
"907",1,"low14.227",4
"908",0,"low14.227",4
"909",1,"low14.228",4
"910",0,"low14.228",4
"911",1,"low14.228",4
"912",0,"low14.228",4
"913",1,"low14.229",4
"914",0,"low14.229",4
"915",0,"low14.229",4
"916",1,"low14.229",4
"917",0,"low14.230",4
"918",1,"low14.230",4
"919",0,"low14.230",4
"920",1,"low14.230",4
"921",0,"low14.231",4
"922",1,"low14.231",4
"923",1,"low14.231",4
"924",0,"low14.231",4
"925",1,"low14.232",4
"926",1,"low14.232",4
"927",0,"low14.232",4
"928",0,"low14.232",4
"929",1,"low14.233",4
"930",0,"low14.233",4
"931",0,"low14.233",4
"932",1,"low14.233",4
"933",0,"low14.234",4
"934",1,"low14.234",4
"935",0,"low14.234",4
"936",1,"low14.234",4
"937",1,"low14.235",4
"938",1,"low14.235",4
"939",0,"low14.235",4
"940",0,"low14.235",4
"941",0,"low14.236",4
"942",1,"low14.236",4
"943",0,"low14.236",4
"944",1,"low14.236",4
"945",0,"low14.237",4
"946",1,"low14.237",4
"947",0,"low14.237",4
"948",1,"low14.237",4
"949",0,"low14.238",4
"950",1,"low14.238",4
"951",0,"low14.238",4
"952",1,"low14.238",4
"953",0,"low14.239",4
"954",0,"low14.239",4
"955",1,"low14.239",4
"956",1,"low14.239",4
"957",0,"low14.240",4
"958",1,"low14.240",4
"959",0,"low14.240",4
"960",1,"low14.240",4
"961",0,"low14.241",4
"962",1,"low14.241",4
"963",1,"low14.241",4
"964",0,"low14.241",4
"965",1,"low14.242",4
"966",0,"low14.242",4
"967",0,"low14.242",4
"968",1,"low14.242",4
"969",1,"low14.243",4
"970",0,"low14.243",4
"971",0,"low14.243",4
"972",1,"low14.243",4
"973",1,"low14.244",4
"974",0,"low14.244",4
"975",1,"low14.244",4
"976",0,"low14.244",4
"977",0,"low14.245",4
"978",1,"low14.245",4
"979",0,"low14.245",4
"980",1,"low14.245",4
"981",1,"low14.246",4
"982",0,"low14.246",4
"983",0,"low14.246",4
"984",1,"low14.246",4
"985",1,"low14.247",4
"986",0,"low14.247",4
"987",1,"low14.247",4
"988",0,"low14.247",4
"989",0,"low14.248",4
"990",1,"low14.248",4
"991",1,"low14.248",4
"992",0,"low14.248",4
"993",0,"low14.249",4
"994",0,"low14.249",4
"995",1,"low14.249",4
"996",1,"low14.249",4
"997",1,"low14.250",4
"998",0,"low14.250",4
"999",0,"low14.250",4
"1000",1,"low14.250",4
