"","treatment","block.id","block.size"
"445",0,"high14.112",4
"446",1,"high14.112",4
"447",0,"high14.112",4
"448",1,"high14.112",4
"449",0,"high14.113",4
"450",1,"high14.113",4
"451",0,"high14.113",4
"452",1,"high14.113",4
"453",0,"high14.114",4
"454",1,"high14.114",4
"455",1,"high14.114",4
"456",0,"high14.114",4
"457",1,"high14.115",4
"458",1,"high14.115",4
"459",0,"high14.115",4
"460",0,"high14.115",4
"461",0,"high14.116",4
"462",1,"high14.116",4
"463",1,"high14.116",4
"464",0,"high14.116",4
"465",1,"high14.117",4
"466",0,"high14.117",4
"467",0,"high14.117",4
"468",1,"high14.117",4
"469",0,"high14.118",4
"470",1,"high14.118",4
"471",1,"high14.118",4
"472",0,"high14.118",4
"473",0,"high14.119",4
"474",1,"high14.119",4
"475",1,"high14.119",4
"476",0,"high14.119",4
"477",0,"high14.120",4
"478",1,"high14.120",4
"479",1,"high14.120",4
"480",0,"high14.120",4
"481",0,"high14.121",4
"482",1,"high14.121",4
"483",0,"high14.121",4
"484",1,"high14.121",4
"485",0,"high14.122",4
"486",0,"high14.122",4
"487",1,"high14.122",4
"488",1,"high14.122",4
"489",0,"high14.123",4
"490",0,"high14.123",4
"491",1,"high14.123",4
"492",1,"high14.123",4
"493",1,"high14.124",4
"494",1,"high14.124",4
"495",0,"high14.124",4
"496",0,"high14.124",4
"497",1,"high14.125",4
"498",0,"high14.125",4
"499",0,"high14.125",4
"500",1,"high14.125",4
"501",1,"high14.126",4
"502",0,"high14.126",4
"503",1,"high14.126",4
"504",0,"high14.126",4
"505",0,"high14.127",4
"506",1,"high14.127",4
"507",0,"high14.127",4
"508",1,"high14.127",4
"509",0,"high14.128",4
"510",1,"high14.128",4
"511",1,"high14.128",4
"512",0,"high14.128",4
"513",0,"high14.129",4
"514",1,"high14.129",4
"515",0,"high14.129",4
"516",1,"high14.129",4
"517",1,"high14.130",4
"518",0,"high14.130",4
"519",0,"high14.130",4
"520",1,"high14.130",4
"521",1,"high14.131",4
"522",0,"high14.131",4
"523",1,"high14.131",4
"524",0,"high14.131",4
"525",0,"high14.132",4
"526",1,"high14.132",4
"527",1,"high14.132",4
"528",0,"high14.132",4
"529",0,"high14.133",4
"530",1,"high14.133",4
"531",1,"high14.133",4
"532",0,"high14.133",4
"533",1,"high14.134",4
"534",1,"high14.134",4
"535",0,"high14.134",4
"536",0,"high14.134",4
"537",1,"high14.135",4
"538",0,"high14.135",4
"539",1,"high14.135",4
"540",0,"high14.135",4
"541",1,"high14.136",4
"542",1,"high14.136",4
"543",0,"high14.136",4
"544",0,"high14.136",4
"545",1,"high14.137",4
"546",1,"high14.137",4
"547",0,"high14.137",4
"548",0,"high14.137",4
"549",1,"high14.138",4
"550",0,"high14.138",4
"551",1,"high14.138",4
"552",0,"high14.138",4
"553",0,"high14.139",4
"554",0,"high14.139",4
"555",1,"high14.139",4
"556",1,"high14.139",4
"557",1,"high14.140",4
"558",1,"high14.140",4
"559",0,"high14.140",4
"560",0,"high14.140",4
"561",1,"high14.141",4
"562",1,"high14.141",4
"563",0,"high14.141",4
"564",0,"high14.141",4
"565",0,"high14.142",4
"566",1,"high14.142",4
"567",1,"high14.142",4
"568",0,"high14.142",4
"569",0,"high14.143",4
"570",0,"high14.143",4
"571",1,"high14.143",4
"572",1,"high14.143",4
"573",1,"high14.144",4
"574",0,"high14.144",4
"575",0,"high14.144",4
"576",1,"high14.144",4
"577",1,"high14.145",4
"578",0,"high14.145",4
"579",1,"high14.145",4
"580",0,"high14.145",4
"581",1,"high14.146",4
"582",0,"high14.146",4
"583",1,"high14.146",4
"584",0,"high14.146",4
"585",1,"high14.147",4
"586",0,"high14.147",4
"587",1,"high14.147",4
"588",0,"high14.147",4
"589",1,"high14.148",4
"590",0,"high14.148",4
"591",0,"high14.148",4
"592",1,"high14.148",4
"593",0,"high14.149",4
"594",0,"high14.149",4
"595",1,"high14.149",4
"596",1,"high14.149",4
"597",0,"high14.150",4
"598",0,"high14.150",4
"599",1,"high14.150",4
"600",1,"high14.150",4
"601",0,"high14.151",4
"602",1,"high14.151",4
"603",0,"high14.151",4
"604",1,"high14.151",4
"605",0,"high14.152",4
"606",0,"high14.152",4
"607",1,"high14.152",4
"608",1,"high14.152",4
"609",1,"high14.153",4
"610",1,"high14.153",4
"611",0,"high14.153",4
"612",0,"high14.153",4
"613",0,"high14.154",4
"614",0,"high14.154",4
"615",1,"high14.154",4
"616",1,"high14.154",4
"617",0,"high14.155",4
"618",1,"high14.155",4
"619",0,"high14.155",4
"620",1,"high14.155",4
"621",1,"high14.156",4
"622",0,"high14.156",4
"623",0,"high14.156",4
"624",1,"high14.156",4
"625",1,"high14.157",4
"626",0,"high14.157",4
"627",0,"high14.157",4
"628",1,"high14.157",4
"629",1,"high14.158",4
"630",0,"high14.158",4
"631",1,"high14.158",4
"632",0,"high14.158",4
"633",1,"high14.159",4
"634",1,"high14.159",4
"635",0,"high14.159",4
"636",0,"high14.159",4
"637",0,"high14.160",4
"638",1,"high14.160",4
"639",0,"high14.160",4
"640",1,"high14.160",4
"641",1,"high14.161",4
"642",0,"high14.161",4
"643",0,"high14.161",4
"644",1,"high14.161",4
"645",0,"high14.162",4
"646",0,"high14.162",4
"647",1,"high14.162",4
"648",1,"high14.162",4
"649",0,"high14.163",4
"650",0,"high14.163",4
"651",1,"high14.163",4
"652",1,"high14.163",4
"653",1,"high14.164",4
"654",0,"high14.164",4
"655",1,"high14.164",4
"656",0,"high14.164",4
"657",0,"high14.165",4
"658",1,"high14.165",4
"659",0,"high14.165",4
"660",1,"high14.165",4
"661",1,"high14.166",4
"662",1,"high14.166",4
"663",0,"high14.166",4
"664",0,"high14.166",4
"665",1,"high14.167",4
"666",0,"high14.167",4
"667",1,"high14.167",4
"668",0,"high14.167",4
"669",1,"high14.168",4
"670",0,"high14.168",4
"671",0,"high14.168",4
"672",1,"high14.168",4
"673",1,"high14.169",4
"674",1,"high14.169",4
"675",0,"high14.169",4
"676",0,"high14.169",4
"677",0,"high14.170",4
"678",1,"high14.170",4
"679",0,"high14.170",4
"680",1,"high14.170",4
"681",1,"high14.171",4
"682",0,"high14.171",4
"683",1,"high14.171",4
"684",0,"high14.171",4
"685",0,"high14.172",4
"686",1,"high14.172",4
"687",0,"high14.172",4
"688",1,"high14.172",4
"689",0,"high14.173",4
"690",1,"high14.173",4
"691",0,"high14.173",4
"692",1,"high14.173",4
"693",0,"high14.174",4
"694",1,"high14.174",4
"695",1,"high14.174",4
"696",0,"high14.174",4
"697",1,"high14.175",4
"698",0,"high14.175",4
"699",1,"high14.175",4
"700",0,"high14.175",4
"701",1,"high14.176",4
"702",0,"high14.176",4
"703",0,"high14.176",4
"704",1,"high14.176",4
"705",1,"high14.177",4
"706",0,"high14.177",4
"707",1,"high14.177",4
"708",0,"high14.177",4
"709",1,"high14.178",4
"710",0,"high14.178",4
"711",1,"high14.178",4
"712",0,"high14.178",4
"713",0,"high14.179",4
"714",0,"high14.179",4
"715",1,"high14.179",4
"716",1,"high14.179",4
"717",0,"high14.180",4
"718",0,"high14.180",4
"719",1,"high14.180",4
"720",1,"high14.180",4
"721",1,"high14.181",4
"722",1,"high14.181",4
"723",0,"high14.181",4
"724",0,"high14.181",4
"725",1,"high14.182",4
"726",0,"high14.182",4
"727",1,"high14.182",4
"728",0,"high14.182",4
"729",1,"high14.183",4
"730",1,"high14.183",4
"731",0,"high14.183",4
"732",0,"high14.183",4
"733",1,"high14.184",4
"734",0,"high14.184",4
"735",0,"high14.184",4
"736",1,"high14.184",4
"737",0,"high14.185",4
"738",0,"high14.185",4
"739",1,"high14.185",4
"740",1,"high14.185",4
"741",0,"high14.186",4
"742",1,"high14.186",4
"743",0,"high14.186",4
"744",1,"high14.186",4
"745",0,"high14.187",4
"746",1,"high14.187",4
"747",0,"high14.187",4
"748",1,"high14.187",4
"749",0,"high14.188",4
"750",1,"high14.188",4
"751",1,"high14.188",4
"752",0,"high14.188",4
"753",1,"high14.189",4
"754",1,"high14.189",4
"755",0,"high14.189",4
"756",0,"high14.189",4
"757",1,"high14.190",4
"758",0,"high14.190",4
"759",0,"high14.190",4
"760",1,"high14.190",4
"761",0,"high14.191",4
"762",1,"high14.191",4
"763",1,"high14.191",4
"764",0,"high14.191",4
"765",0,"high14.192",4
"766",1,"high14.192",4
"767",0,"high14.192",4
"768",1,"high14.192",4
"769",1,"high14.193",4
"770",0,"high14.193",4
"771",0,"high14.193",4
"772",1,"high14.193",4
"773",1,"high14.194",4
"774",0,"high14.194",4
"775",1,"high14.194",4
"776",0,"high14.194",4
"777",0,"high14.195",4
"778",1,"high14.195",4
"779",1,"high14.195",4
"780",0,"high14.195",4
"781",0,"high14.196",4
"782",0,"high14.196",4
"783",1,"high14.196",4
"784",1,"high14.196",4
"785",0,"high14.197",4
"786",0,"high14.197",4
"787",1,"high14.197",4
"788",1,"high14.197",4
"789",1,"high14.198",4
"790",0,"high14.198",4
"791",0,"high14.198",4
"792",1,"high14.198",4
"793",1,"high14.199",4
"794",0,"high14.199",4
"795",1,"high14.199",4
"796",0,"high14.199",4
"797",0,"high14.200",4
"798",1,"high14.200",4
"799",0,"high14.200",4
"800",1,"high14.200",4
"801",1,"high14.201",4
"802",0,"high14.201",4
"803",1,"high14.201",4
"804",0,"high14.201",4
"805",1,"high14.202",4
"806",0,"high14.202",4
"807",1,"high14.202",4
"808",0,"high14.202",4
"809",1,"high14.203",4
"810",0,"high14.203",4
"811",0,"high14.203",4
"812",1,"high14.203",4
"813",1,"high14.204",4
"814",1,"high14.204",4
"815",0,"high14.204",4
"816",0,"high14.204",4
"817",0,"high14.205",4
"818",1,"high14.205",4
"819",1,"high14.205",4
"820",0,"high14.205",4
"821",1,"high14.206",4
"822",0,"high14.206",4
"823",0,"high14.206",4
"824",1,"high14.206",4
"825",0,"high14.207",4
"826",1,"high14.207",4
"827",0,"high14.207",4
"828",1,"high14.207",4
"829",1,"high14.208",4
"830",0,"high14.208",4
"831",1,"high14.208",4
"832",0,"high14.208",4
"833",0,"high14.209",4
"834",1,"high14.209",4
"835",1,"high14.209",4
"836",0,"high14.209",4
"837",1,"high14.210",4
"838",0,"high14.210",4
"839",1,"high14.210",4
"840",0,"high14.210",4
"841",1,"high14.211",4
"842",0,"high14.211",4
"843",1,"high14.211",4
"844",0,"high14.211",4
"845",1,"high14.212",4
"846",1,"high14.212",4
"847",0,"high14.212",4
"848",0,"high14.212",4
"849",0,"high14.213",4
"850",1,"high14.213",4
"851",1,"high14.213",4
"852",0,"high14.213",4
"853",1,"high14.214",4
"854",0,"high14.214",4
"855",1,"high14.214",4
"856",0,"high14.214",4
"857",0,"high14.215",4
"858",0,"high14.215",4
"859",1,"high14.215",4
"860",1,"high14.215",4
"861",1,"high14.216",4
"862",0,"high14.216",4
"863",1,"high14.216",4
"864",0,"high14.216",4
"865",1,"high14.217",4
"866",0,"high14.217",4
"867",1,"high14.217",4
"868",0,"high14.217",4
"869",0,"high14.218",4
"870",0,"high14.218",4
"871",1,"high14.218",4
"872",1,"high14.218",4
"873",0,"high14.219",4
"874",1,"high14.219",4
"875",1,"high14.219",4
"876",0,"high14.219",4
"877",0,"high14.220",4
"878",0,"high14.220",4
"879",1,"high14.220",4
"880",1,"high14.220",4
"881",0,"high14.221",4
"882",1,"high14.221",4
"883",0,"high14.221",4
"884",1,"high14.221",4
"885",1,"high14.222",4
"886",0,"high14.222",4
"887",0,"high14.222",4
"888",1,"high14.222",4
"889",0,"high14.223",4
"890",1,"high14.223",4
"891",0,"high14.223",4
"892",1,"high14.223",4
"893",0,"high14.224",4
"894",1,"high14.224",4
"895",1,"high14.224",4
"896",0,"high14.224",4
"897",1,"high14.225",4
"898",1,"high14.225",4
"899",0,"high14.225",4
"900",0,"high14.225",4
"901",0,"high14.226",4
"902",0,"high14.226",4
"903",1,"high14.226",4
"904",1,"high14.226",4
"905",1,"high14.227",4
"906",0,"high14.227",4
"907",1,"high14.227",4
"908",0,"high14.227",4
"909",1,"high14.228",4
"910",0,"high14.228",4
"911",1,"high14.228",4
"912",0,"high14.228",4
"913",1,"high14.229",4
"914",0,"high14.229",4
"915",0,"high14.229",4
"916",1,"high14.229",4
"917",0,"high14.230",4
"918",1,"high14.230",4
"919",0,"high14.230",4
"920",1,"high14.230",4
"921",0,"high14.231",4
"922",1,"high14.231",4
"923",1,"high14.231",4
"924",0,"high14.231",4
"925",1,"high14.232",4
"926",1,"high14.232",4
"927",0,"high14.232",4
"928",0,"high14.232",4
"929",1,"high14.233",4
"930",0,"high14.233",4
"931",0,"high14.233",4
"932",1,"high14.233",4
"933",0,"high14.234",4
"934",1,"high14.234",4
"935",0,"high14.234",4
"936",1,"high14.234",4
"937",1,"high14.235",4
"938",1,"high14.235",4
"939",0,"high14.235",4
"940",0,"high14.235",4
"941",0,"high14.236",4
"942",1,"high14.236",4
"943",0,"high14.236",4
"944",1,"high14.236",4
"945",0,"high14.237",4
"946",1,"high14.237",4
"947",0,"high14.237",4
"948",1,"high14.237",4
"949",0,"high14.238",4
"950",1,"high14.238",4
"951",0,"high14.238",4
"952",1,"high14.238",4
"953",0,"high14.239",4
"954",0,"high14.239",4
"955",1,"high14.239",4
"956",1,"high14.239",4
"957",0,"high14.240",4
"958",1,"high14.240",4
"959",0,"high14.240",4
"960",1,"high14.240",4
"961",0,"high14.241",4
"962",1,"high14.241",4
"963",1,"high14.241",4
"964",0,"high14.241",4
"965",1,"high14.242",4
"966",0,"high14.242",4
"967",0,"high14.242",4
"968",1,"high14.242",4
"969",1,"high14.243",4
"970",0,"high14.243",4
"971",0,"high14.243",4
"972",1,"high14.243",4
"973",1,"high14.244",4
"974",0,"high14.244",4
"975",1,"high14.244",4
"976",0,"high14.244",4
"977",0,"high14.245",4
"978",1,"high14.245",4
"979",0,"high14.245",4
"980",1,"high14.245",4
"981",1,"high14.246",4
"982",0,"high14.246",4
"983",0,"high14.246",4
"984",1,"high14.246",4
"985",1,"high14.247",4
"986",0,"high14.247",4
"987",1,"high14.247",4
"988",0,"high14.247",4
"989",0,"high14.248",4
"990",1,"high14.248",4
"991",1,"high14.248",4
"992",0,"high14.248",4
"993",0,"high14.249",4
"994",0,"high14.249",4
"995",1,"high14.249",4
"996",1,"high14.249",4
"997",1,"high14.250",4
"998",0,"high14.250",4
"999",0,"high14.250",4
"1000",1,"high14.250",4
