"","treatment","block.id","block.size"
"398",0,"low30.100",4
"399",0,"low30.100",4
"400",1,"low30.100",4
"401",1,"low30.101",4
"402",1,"low30.101",4
"403",0,"low30.101",4
"404",0,"low30.101",4
"405",1,"low30.102",4
"406",0,"low30.102",4
"407",1,"low30.102",4
"408",0,"low30.102",4
"409",0,"low30.103",4
"410",0,"low30.103",4
"411",1,"low30.103",4
"412",1,"low30.103",4
"413",1,"low30.104",4
"414",0,"low30.104",4
"415",0,"low30.104",4
"416",1,"low30.104",4
"417",0,"low30.105",4
"418",1,"low30.105",4
"419",1,"low30.105",4
"420",0,"low30.105",4
"421",0,"low30.106",4
"422",1,"low30.106",4
"423",1,"low30.106",4
"424",0,"low30.106",4
"425",1,"low30.107",4
"426",1,"low30.107",4
"427",0,"low30.107",4
"428",0,"low30.107",4
"429",0,"low30.108",4
"430",1,"low30.108",4
"431",1,"low30.108",4
"432",0,"low30.108",4
"433",1,"low30.109",4
"434",0,"low30.109",4
"435",0,"low30.109",4
"436",1,"low30.109",4
"437",0,"low30.110",4
"438",1,"low30.110",4
"439",1,"low30.110",4
"440",0,"low30.110",4
"441",0,"low30.111",4
"442",1,"low30.111",4
"443",0,"low30.111",4
"444",1,"low30.111",4
"445",0,"low30.112",4
"446",0,"low30.112",4
"447",1,"low30.112",4
"448",1,"low30.112",4
"449",1,"low30.113",4
"450",0,"low30.113",4
"451",0,"low30.113",4
"452",1,"low30.113",4
"453",1,"low30.114",4
"454",1,"low30.114",4
"455",0,"low30.114",4
"456",0,"low30.114",4
"457",1,"low30.115",4
"458",0,"low30.115",4
"459",1,"low30.115",4
"460",0,"low30.115",4
"461",0,"low30.116",4
"462",0,"low30.116",4
"463",1,"low30.116",4
"464",1,"low30.116",4
"465",0,"low30.117",4
"466",1,"low30.117",4
"467",1,"low30.117",4
"468",0,"low30.117",4
"469",1,"low30.118",4
"470",0,"low30.118",4
"471",0,"low30.118",4
"472",1,"low30.118",4
"473",1,"low30.119",4
"474",1,"low30.119",4
"475",0,"low30.119",4
"476",0,"low30.119",4
"477",0,"low30.120",4
"478",1,"low30.120",4
"479",0,"low30.120",4
"480",1,"low30.120",4
"481",0,"low30.121",4
"482",0,"low30.121",4
"483",1,"low30.121",4
"484",1,"low30.121",4
"485",1,"low30.122",4
"486",0,"low30.122",4
"487",0,"low30.122",4
"488",1,"low30.122",4
"489",0,"low30.123",4
"490",1,"low30.123",4
"491",1,"low30.123",4
"492",0,"low30.123",4
"493",1,"low30.124",4
"494",1,"low30.124",4
"495",0,"low30.124",4
"496",0,"low30.124",4
"497",0,"low30.125",4
"498",1,"low30.125",4
"499",0,"low30.125",4
"500",1,"low30.125",4
"501",1,"low30.126",4
"502",0,"low30.126",4
"503",1,"low30.126",4
"504",0,"low30.126",4
"505",0,"low30.127",4
"506",0,"low30.127",4
"507",1,"low30.127",4
"508",1,"low30.127",4
"509",1,"low30.128",4
"510",0,"low30.128",4
"511",0,"low30.128",4
"512",1,"low30.128",4
"513",1,"low30.129",4
"514",0,"low30.129",4
"515",1,"low30.129",4
"516",0,"low30.129",4
"517",1,"low30.130",4
"518",0,"low30.130",4
"519",1,"low30.130",4
"520",0,"low30.130",4
"521",0,"low30.131",4
"522",1,"low30.131",4
"523",1,"low30.131",4
"524",0,"low30.131",4
"525",0,"low30.132",4
"526",1,"low30.132",4
"527",1,"low30.132",4
"528",0,"low30.132",4
"529",1,"low30.133",4
"530",1,"low30.133",4
"531",0,"low30.133",4
"532",0,"low30.133",4
"533",0,"low30.134",4
"534",1,"low30.134",4
"535",0,"low30.134",4
"536",1,"low30.134",4
"537",1,"low30.135",4
"538",0,"low30.135",4
"539",1,"low30.135",4
"540",0,"low30.135",4
"541",0,"low30.136",4
"542",1,"low30.136",4
"543",0,"low30.136",4
"544",1,"low30.136",4
"545",1,"low30.137",4
"546",0,"low30.137",4
"547",0,"low30.137",4
"548",1,"low30.137",4
"549",0,"low30.138",4
"550",1,"low30.138",4
"551",1,"low30.138",4
"552",0,"low30.138",4
"553",1,"low30.139",4
"554",0,"low30.139",4
"555",1,"low30.139",4
"556",0,"low30.139",4
"557",1,"low30.140",4
"558",0,"low30.140",4
"559",0,"low30.140",4
"560",1,"low30.140",4
"561",1,"low30.141",4
"562",0,"low30.141",4
"563",1,"low30.141",4
"564",0,"low30.141",4
"565",1,"low30.142",4
"566",1,"low30.142",4
"567",0,"low30.142",4
"568",0,"low30.142",4
"569",0,"low30.143",4
"570",0,"low30.143",4
"571",1,"low30.143",4
"572",1,"low30.143",4
"573",1,"low30.144",4
"574",0,"low30.144",4
"575",1,"low30.144",4
"576",0,"low30.144",4
"577",0,"low30.145",4
"578",0,"low30.145",4
"579",1,"low30.145",4
"580",1,"low30.145",4
"581",1,"low30.146",4
"582",1,"low30.146",4
"583",0,"low30.146",4
"584",0,"low30.146",4
"585",0,"low30.147",4
"586",1,"low30.147",4
"587",0,"low30.147",4
"588",1,"low30.147",4
"589",1,"low30.148",4
"590",0,"low30.148",4
"591",1,"low30.148",4
"592",0,"low30.148",4
"593",0,"low30.149",4
"594",1,"low30.149",4
"595",0,"low30.149",4
"596",1,"low30.149",4
"597",1,"low30.150",4
"598",1,"low30.150",4
"599",0,"low30.150",4
"600",0,"low30.150",4
"601",1,"low30.151",4
"602",1,"low30.151",4
"603",0,"low30.151",4
"604",0,"low30.151",4
"605",1,"low30.152",4
"606",0,"low30.152",4
"607",1,"low30.152",4
"608",0,"low30.152",4
"609",0,"low30.153",4
"610",1,"low30.153",4
"611",1,"low30.153",4
"612",0,"low30.153",4
"613",0,"low30.154",4
"614",1,"low30.154",4
"615",1,"low30.154",4
"616",0,"low30.154",4
"617",0,"low30.155",4
"618",0,"low30.155",4
"619",1,"low30.155",4
"620",1,"low30.155",4
"621",0,"low30.156",4
"622",1,"low30.156",4
"623",0,"low30.156",4
"624",1,"low30.156",4
"625",0,"low30.157",4
"626",1,"low30.157",4
"627",0,"low30.157",4
"628",1,"low30.157",4
"629",0,"low30.158",4
"630",0,"low30.158",4
"631",1,"low30.158",4
"632",1,"low30.158",4
"633",0,"low30.159",4
"634",0,"low30.159",4
"635",1,"low30.159",4
"636",1,"low30.159",4
"637",1,"low30.160",4
"638",1,"low30.160",4
"639",0,"low30.160",4
"640",0,"low30.160",4
"641",1,"low30.161",4
"642",0,"low30.161",4
"643",1,"low30.161",4
"644",0,"low30.161",4
"645",0,"low30.162",4
"646",1,"low30.162",4
"647",0,"low30.162",4
"648",1,"low30.162",4
"649",0,"low30.163",4
"650",1,"low30.163",4
"651",1,"low30.163",4
"652",0,"low30.163",4
"653",0,"low30.164",4
"654",1,"low30.164",4
"655",1,"low30.164",4
"656",0,"low30.164",4
"657",0,"low30.165",4
"658",1,"low30.165",4
"659",1,"low30.165",4
"660",0,"low30.165",4
"661",1,"low30.166",4
"662",0,"low30.166",4
"663",0,"low30.166",4
"664",1,"low30.166",4
"665",1,"low30.167",4
"666",0,"low30.167",4
"667",0,"low30.167",4
"668",1,"low30.167",4
"669",1,"low30.168",4
"670",0,"low30.168",4
"671",1,"low30.168",4
"672",0,"low30.168",4
"673",0,"low30.169",4
"674",1,"low30.169",4
"675",0,"low30.169",4
"676",1,"low30.169",4
"677",0,"low30.170",4
"678",1,"low30.170",4
"679",0,"low30.170",4
"680",1,"low30.170",4
"681",0,"low30.171",4
"682",1,"low30.171",4
"683",0,"low30.171",4
"684",1,"low30.171",4
"685",1,"low30.172",4
"686",1,"low30.172",4
"687",0,"low30.172",4
"688",0,"low30.172",4
"689",0,"low30.173",4
"690",0,"low30.173",4
"691",1,"low30.173",4
"692",1,"low30.173",4
"693",1,"low30.174",4
"694",0,"low30.174",4
"695",0,"low30.174",4
"696",1,"low30.174",4
"697",1,"low30.175",4
"698",1,"low30.175",4
"699",0,"low30.175",4
"700",0,"low30.175",4
"701",0,"low30.176",4
"702",0,"low30.176",4
"703",1,"low30.176",4
"704",1,"low30.176",4
"705",1,"low30.177",4
"706",0,"low30.177",4
"707",0,"low30.177",4
"708",1,"low30.177",4
"709",0,"low30.178",4
"710",0,"low30.178",4
"711",1,"low30.178",4
"712",1,"low30.178",4
"713",1,"low30.179",4
"714",0,"low30.179",4
"715",0,"low30.179",4
"716",1,"low30.179",4
"717",0,"low30.180",4
"718",0,"low30.180",4
"719",1,"low30.180",4
"720",1,"low30.180",4
"721",0,"low30.181",4
"722",0,"low30.181",4
"723",1,"low30.181",4
"724",1,"low30.181",4
"725",0,"low30.182",4
"726",1,"low30.182",4
"727",0,"low30.182",4
"728",1,"low30.182",4
"729",0,"low30.183",4
"730",1,"low30.183",4
"731",1,"low30.183",4
"732",0,"low30.183",4
"733",0,"low30.184",4
"734",1,"low30.184",4
"735",1,"low30.184",4
"736",0,"low30.184",4
"737",0,"low30.185",4
"738",1,"low30.185",4
"739",1,"low30.185",4
"740",0,"low30.185",4
"741",1,"low30.186",4
"742",0,"low30.186",4
"743",0,"low30.186",4
"744",1,"low30.186",4
"745",0,"low30.187",4
"746",0,"low30.187",4
"747",1,"low30.187",4
"748",1,"low30.187",4
"749",1,"low30.188",4
"750",1,"low30.188",4
"751",0,"low30.188",4
"752",0,"low30.188",4
"753",1,"low30.189",4
"754",1,"low30.189",4
"755",0,"low30.189",4
"756",0,"low30.189",4
"757",1,"low30.190",4
"758",0,"low30.190",4
"759",0,"low30.190",4
"760",1,"low30.190",4
"761",0,"low30.191",4
"762",0,"low30.191",4
"763",1,"low30.191",4
"764",1,"low30.191",4
"765",1,"low30.192",4
"766",0,"low30.192",4
"767",0,"low30.192",4
"768",1,"low30.192",4
"769",0,"low30.193",4
"770",1,"low30.193",4
"771",1,"low30.193",4
"772",0,"low30.193",4
"773",0,"low30.194",4
"774",1,"low30.194",4
"775",0,"low30.194",4
"776",1,"low30.194",4
"777",1,"low30.195",4
"778",0,"low30.195",4
"779",1,"low30.195",4
"780",0,"low30.195",4
"781",0,"low30.196",4
"782",1,"low30.196",4
"783",1,"low30.196",4
"784",0,"low30.196",4
"785",0,"low30.197",4
"786",1,"low30.197",4
"787",0,"low30.197",4
"788",1,"low30.197",4
"789",1,"low30.198",4
"790",0,"low30.198",4
"791",1,"low30.198",4
"792",0,"low30.198",4
"793",0,"low30.199",4
"794",0,"low30.199",4
"795",1,"low30.199",4
"796",1,"low30.199",4
"797",1,"low30.200",4
"798",0,"low30.200",4
"799",0,"low30.200",4
"800",1,"low30.200",4
"801",1,"low30.201",4
"802",0,"low30.201",4
"803",0,"low30.201",4
"804",1,"low30.201",4
"805",1,"low30.202",4
"806",1,"low30.202",4
"807",0,"low30.202",4
"808",0,"low30.202",4
"809",1,"low30.203",4
"810",0,"low30.203",4
"811",1,"low30.203",4
"812",0,"low30.203",4
"813",0,"low30.204",4
"814",1,"low30.204",4
"815",0,"low30.204",4
"816",1,"low30.204",4
"817",0,"low30.205",4
"818",0,"low30.205",4
"819",1,"low30.205",4
"820",1,"low30.205",4
"821",1,"low30.206",4
"822",0,"low30.206",4
"823",0,"low30.206",4
"824",1,"low30.206",4
"825",1,"low30.207",4
"826",0,"low30.207",4
"827",1,"low30.207",4
"828",0,"low30.207",4
"829",0,"low30.208",4
"830",0,"low30.208",4
"831",1,"low30.208",4
"832",1,"low30.208",4
"833",1,"low30.209",4
"834",0,"low30.209",4
"835",1,"low30.209",4
"836",0,"low30.209",4
"837",1,"low30.210",4
"838",1,"low30.210",4
"839",0,"low30.210",4
"840",0,"low30.210",4
"841",1,"low30.211",4
"842",0,"low30.211",4
"843",1,"low30.211",4
"844",0,"low30.211",4
"845",1,"low30.212",4
"846",0,"low30.212",4
"847",0,"low30.212",4
"848",1,"low30.212",4
"849",0,"low30.213",4
"850",1,"low30.213",4
"851",1,"low30.213",4
"852",0,"low30.213",4
"853",1,"low30.214",4
"854",1,"low30.214",4
"855",0,"low30.214",4
"856",0,"low30.214",4
"857",0,"low30.215",4
"858",1,"low30.215",4
"859",0,"low30.215",4
"860",1,"low30.215",4
"861",1,"low30.216",4
"862",0,"low30.216",4
"863",0,"low30.216",4
"864",1,"low30.216",4
"865",1,"low30.217",4
"866",0,"low30.217",4
"867",1,"low30.217",4
"868",0,"low30.217",4
"869",1,"low30.218",4
"870",0,"low30.218",4
"871",0,"low30.218",4
"872",1,"low30.218",4
"873",1,"low30.219",4
"874",0,"low30.219",4
"875",1,"low30.219",4
"876",0,"low30.219",4
"877",1,"low30.220",4
"878",0,"low30.220",4
"879",1,"low30.220",4
"880",0,"low30.220",4
"881",1,"low30.221",4
"882",0,"low30.221",4
"883",1,"low30.221",4
"884",0,"low30.221",4
"885",1,"low30.222",4
"886",0,"low30.222",4
"887",0,"low30.222",4
"888",1,"low30.222",4
"889",0,"low30.223",4
"890",0,"low30.223",4
"891",1,"low30.223",4
"892",1,"low30.223",4
"893",0,"low30.224",4
"894",1,"low30.224",4
"895",1,"low30.224",4
"896",0,"low30.224",4
"897",0,"low30.225",4
"898",1,"low30.225",4
"899",1,"low30.225",4
"900",0,"low30.225",4
"901",1,"low30.226",4
"902",1,"low30.226",4
"903",0,"low30.226",4
"904",0,"low30.226",4
"905",1,"low30.227",4
"906",1,"low30.227",4
"907",0,"low30.227",4
"908",0,"low30.227",4
"909",1,"low30.228",4
"910",0,"low30.228",4
"911",0,"low30.228",4
"912",1,"low30.228",4
"913",0,"low30.229",4
"914",0,"low30.229",4
"915",1,"low30.229",4
"916",1,"low30.229",4
"917",1,"low30.230",4
"918",0,"low30.230",4
"919",0,"low30.230",4
"920",1,"low30.230",4
"921",0,"low30.231",4
"922",1,"low30.231",4
"923",1,"low30.231",4
"924",0,"low30.231",4
"925",0,"low30.232",4
"926",1,"low30.232",4
"927",0,"low30.232",4
"928",1,"low30.232",4
"929",0,"low30.233",4
"930",0,"low30.233",4
"931",1,"low30.233",4
"932",1,"low30.233",4
"933",1,"low30.234",4
"934",0,"low30.234",4
"935",0,"low30.234",4
"936",1,"low30.234",4
"937",1,"low30.235",4
"938",0,"low30.235",4
"939",1,"low30.235",4
"940",0,"low30.235",4
"941",1,"low30.236",4
"942",0,"low30.236",4
"943",1,"low30.236",4
"944",0,"low30.236",4
"945",1,"low30.237",4
"946",0,"low30.237",4
"947",1,"low30.237",4
"948",0,"low30.237",4
"949",1,"low30.238",4
"950",0,"low30.238",4
"951",1,"low30.238",4
"952",0,"low30.238",4
"953",0,"low30.239",4
"954",1,"low30.239",4
"955",1,"low30.239",4
"956",0,"low30.239",4
"957",1,"low30.240",4
"958",0,"low30.240",4
"959",0,"low30.240",4
"960",1,"low30.240",4
"961",0,"low30.241",4
"962",0,"low30.241",4
"963",1,"low30.241",4
"964",1,"low30.241",4
"965",1,"low30.242",4
"966",0,"low30.242",4
"967",0,"low30.242",4
"968",1,"low30.242",4
"969",1,"low30.243",4
"970",0,"low30.243",4
"971",1,"low30.243",4
"972",0,"low30.243",4
"973",0,"low30.244",4
"974",0,"low30.244",4
"975",1,"low30.244",4
"976",1,"low30.244",4
"977",1,"low30.245",4
"978",0,"low30.245",4
"979",0,"low30.245",4
"980",1,"low30.245",4
"981",0,"low30.246",4
"982",1,"low30.246",4
"983",0,"low30.246",4
"984",1,"low30.246",4
"985",0,"low30.247",4
"986",1,"low30.247",4
"987",1,"low30.247",4
"988",0,"low30.247",4
"989",0,"low30.248",4
"990",1,"low30.248",4
"991",0,"low30.248",4
"992",1,"low30.248",4
"993",1,"low30.249",4
"994",0,"low30.249",4
"995",1,"low30.249",4
"996",0,"low30.249",4
"997",0,"low30.250",4
"998",1,"low30.250",4
"999",1,"low30.250",4
"1000",0,"low30.250",4
