"","treatment","block.id","block.size"
"199",1,"block17",12
"200",2,"block17",12
"201",2,"block17",12
"202",1,"block17",12
"203",0,"block17",12
"204",0,"block17",12
"205",0,"block18",12
"206",0,"block18",12
"207",2,"block18",12
"208",0,"block18",12
"209",1,"block18",12
"210",2,"block18",12
"211",1,"block18",12
"212",2,"block18",12
"213",1,"block18",12
"214",0,"block18",12
"215",2,"block18",12
"216",1,"block18",12
"217",2,"block19",12
"218",0,"block19",12
"219",0,"block19",12
"220",1,"block19",12
"221",2,"block19",12
"222",1,"block19",12
"223",0,"block19",12
"224",2,"block19",12
"225",2,"block19",12
"226",0,"block19",12
"227",1,"block19",12
"228",1,"block19",12
"229",2,"block20",12
"230",1,"block20",12
"231",0,"block20",12
"232",0,"block20",12
"233",0,"block20",12
"234",2,"block20",12
"235",0,"block20",12
"236",1,"block20",12
"237",1,"block20",12
"238",2,"block20",12
"239",1,"block20",12
"240",2,"block20",12
"241",1,"block21",12
"242",2,"block21",12
"243",1,"block21",12
"244",1,"block21",12
"245",2,"block21",12
"246",1,"block21",12
"247",2,"block21",12
"248",0,"block21",12
"249",0,"block21",12
"250",2,"block21",12
"251",0,"block21",12
"252",0,"block21",12
"253",1,"block22",12
"254",1,"block22",12
"255",0,"block22",12
"256",2,"block22",12
"257",2,"block22",12
"258",0,"block22",12
"259",1,"block22",12
"260",0,"block22",12
"261",2,"block22",12
"262",2,"block22",12
"263",0,"block22",12
"264",1,"block22",12
"265",0,"block23",12
"266",1,"block23",12
"267",1,"block23",12
"268",0,"block23",12
"269",2,"block23",12
"270",2,"block23",12
"271",1,"block23",12
"272",1,"block23",12
"273",2,"block23",12
"274",0,"block23",12
"275",2,"block23",12
"276",0,"block23",12
"277",1,"block24",12
"278",0,"block24",12
"279",0,"block24",12
"280",0,"block24",12
"281",1,"block24",12
"282",2,"block24",12
"283",2,"block24",12
"284",2,"block24",12
"285",0,"block24",12
"286",2,"block24",12
"287",1,"block24",12
"288",1,"block24",12
"289",1,"block25",12
"290",2,"block25",12
"291",2,"block25",12
"292",2,"block25",12
"293",0,"block25",12
"294",1,"block25",12
"295",0,"block25",12
"296",1,"block25",12
"297",2,"block25",12
"298",1,"block25",12
"299",0,"block25",12
"300",0,"block25",12
"301",0,"block26",12
"302",1,"block26",12
"303",2,"block26",12
"304",0,"block26",12
"305",2,"block26",12
"306",2,"block26",12
"307",1,"block26",12
"308",2,"block26",12
"309",1,"block26",12
"310",0,"block26",12
"311",0,"block26",12
"312",1,"block26",12
"313",0,"block27",12
"314",1,"block27",12
"315",2,"block27",12
"316",2,"block27",12
"317",2,"block27",12
"318",0,"block27",12
"319",0,"block27",12
"320",1,"block27",12
"321",2,"block27",12
"322",1,"block27",12
"323",1,"block27",12
"324",0,"block27",12
"325",2,"block28",12
"326",1,"block28",12
"327",0,"block28",12
"328",1,"block28",12
"329",2,"block28",12
"330",1,"block28",12
"331",2,"block28",12
"332",1,"block28",12
"333",0,"block28",12
"334",0,"block28",12
"335",2,"block28",12
"336",0,"block28",12
"337",1,"block29",12
"338",0,"block29",12
"339",1,"block29",12
"340",0,"block29",12
"341",1,"block29",12
"342",0,"block29",12
"343",2,"block29",12
"344",2,"block29",12
"345",1,"block29",12
"346",2,"block29",12
"347",0,"block29",12
"348",2,"block29",12
"349",2,"block30",12
"350",1,"block30",12
"351",1,"block30",12
"352",0,"block30",12
"353",0,"block30",12
"354",0,"block30",12
"355",0,"block30",12
"356",2,"block30",12
"357",1,"block30",12
"358",1,"block30",12
"359",2,"block30",12
"360",2,"block30",12
"361",1,"block31",12
"362",2,"block31",12
"363",0,"block31",12
"364",1,"block31",12
"365",2,"block31",12
"366",0,"block31",12
"367",0,"block31",12
"368",2,"block31",12
"369",1,"block31",12
"370",0,"block31",12
"371",1,"block31",12
"372",2,"block31",12
"373",0,"block32",12
"374",2,"block32",12
"375",2,"block32",12
"376",1,"block32",12
"377",0,"block32",12
"378",1,"block32",12
"379",2,"block32",12
"380",1,"block32",12
"381",0,"block32",12
"382",2,"block32",12
"383",1,"block32",12
"384",0,"block32",12
"385",2,"block33",12
"386",1,"block33",12
"387",0,"block33",12
"388",2,"block33",12
"389",0,"block33",12
"390",2,"block33",12
"391",0,"block33",12
"392",1,"block33",12
"393",0,"block33",12
"394",1,"block33",12
"395",2,"block33",12
"396",1,"block33",12
"397",2,"block34",12
"398",1,"block34",12
"399",0,"block34",12
"400",2,"block34",12
"401",2,"block34",12
"402",0,"block34",12
"403",1,"block34",12
"404",1,"block34",12
"405",0,"block34",12
"406",0,"block34",12
"407",2,"block34",12
"408",1,"block34",12
"409",0,"block35",12
"410",0,"block35",12
"411",2,"block35",12
"412",1,"block35",12
"413",1,"block35",12
"414",0,"block35",12
"415",1,"block35",12
"416",2,"block35",12
"417",2,"block35",12
"418",2,"block35",12
"419",0,"block35",12
"420",1,"block35",12
"421",1,"block36",12
"422",0,"block36",12
"423",2,"block36",12
"424",1,"block36",12
"425",1,"block36",12
"426",2,"block36",12
"427",1,"block36",12
"428",0,"block36",12
"429",2,"block36",12
"430",0,"block36",12
"431",2,"block36",12
"432",0,"block36",12
"433",1,"block37",12
"434",0,"block37",12
"435",1,"block37",12
"436",2,"block37",12
"437",1,"block37",12
"438",2,"block37",12
"439",0,"block37",12
"440",0,"block37",12
"441",2,"block37",12
"442",1,"block37",12
"443",2,"block37",12
"444",0,"block37",12
"445",0,"block38",12
"446",0,"block38",12
"447",2,"block38",12
"448",1,"block38",12
"449",2,"block38",12
"450",1,"block38",12
"451",2,"block38",12
"452",1,"block38",12
"453",0,"block38",12
"454",0,"block38",12
"455",2,"block38",12
"456",1,"block38",12
"457",1,"block39",12
"458",1,"block39",12
"459",0,"block39",12
"460",1,"block39",12
"461",2,"block39",12
"462",2,"block39",12
"463",2,"block39",12
"464",0,"block39",12
"465",2,"block39",12
"466",0,"block39",12
"467",1,"block39",12
"468",0,"block39",12
"469",0,"block40",12
"470",1,"block40",12
"471",2,"block40",12
"472",2,"block40",12
"473",0,"block40",12
"474",1,"block40",12
"475",0,"block40",12
"476",2,"block40",12
"477",0,"block40",12
"478",1,"block40",12
"479",1,"block40",12
"480",2,"block40",12
"481",1,"block41",12
"482",0,"block41",12
"483",2,"block41",12
"484",2,"block41",12
"485",2,"block41",12
"486",0,"block41",12
"487",0,"block41",12
"488",1,"block41",12
"489",1,"block41",12
"490",1,"block41",12
"491",0,"block41",12
"492",2,"block41",12
"493",2,"block42",12
"494",1,"block42",12
"495",2,"block42",12
"496",1,"block42",12
"497",0,"block42",12
"498",0,"block42",12
"499",1,"block42",12
"500",2,"block42",12
"501",1,"block42",12
"502",2,"block42",12
"503",0,"block42",12
"504",0,"block42",12
"505",1,"block43",12
"506",2,"block43",12
"507",2,"block43",12
"508",1,"block43",12
"509",2,"block43",12
"510",2,"block43",12
"511",0,"block43",12
"512",0,"block43",12
"513",1,"block43",12
"514",0,"block43",12
"515",0,"block43",12
"516",1,"block43",12
"517",2,"block44",12
"518",0,"block44",12
"519",2,"block44",12
"520",1,"block44",12
"521",0,"block44",12
"522",2,"block44",12
"523",1,"block44",12
"524",1,"block44",12
"525",0,"block44",12
"526",2,"block44",12
"527",0,"block44",12
"528",1,"block44",12
"529",2,"block45",12
"530",2,"block45",12
"531",0,"block45",12
"532",0,"block45",12
"533",1,"block45",12
"534",0,"block45",12
"535",0,"block45",12
"536",2,"block45",12
"537",2,"block45",12
"538",1,"block45",12
"539",1,"block45",12
"540",1,"block45",12
"541",0,"block46",12
"542",2,"block46",12
"543",1,"block46",12
"544",1,"block46",12
"545",0,"block46",12
"546",2,"block46",12
"547",2,"block46",12
"548",2,"block46",12
"549",0,"block46",12
"550",0,"block46",12
"551",1,"block46",12
"552",1,"block46",12
"553",1,"block47",12
"554",1,"block47",12
"555",0,"block47",12
"556",2,"block47",12
"557",2,"block47",12
"558",0,"block47",12
"559",0,"block47",12
"560",2,"block47",12
"561",0,"block47",12
"562",1,"block47",12
"563",2,"block47",12
"564",1,"block47",12
"565",1,"block48",12
"566",2,"block48",12
"567",0,"block48",12
"568",0,"block48",12
"569",1,"block48",12
"570",1,"block48",12
"571",0,"block48",12
"572",2,"block48",12
"573",1,"block48",12
"574",2,"block48",12
"575",2,"block48",12
"576",0,"block48",12
"577",1,"block49",12
"578",0,"block49",12
"579",2,"block49",12
"580",0,"block49",12
"581",1,"block49",12
"582",0,"block49",12
"583",2,"block49",12
"584",1,"block49",12
"585",2,"block49",12
"586",1,"block49",12
"587",0,"block49",12
"588",2,"block49",12
"589",2,"block50",12
"590",0,"block50",12
"591",2,"block50",12
"592",1,"block50",12
"593",1,"block50",12
"594",0,"block50",12
"595",2,"block50",12
"596",1,"block50",12
"597",0,"block50",12
"598",1,"block50",12
"599",2,"block50",12
"600",0,"block50",12
"601",2,"block51",12
"602",2,"block51",12
"603",0,"block51",12
"604",2,"block51",12
"605",1,"block51",12
"606",1,"block51",12
"607",1,"block51",12
"608",0,"block51",12
"609",1,"block51",12
"610",2,"block51",12
"611",0,"block51",12
"612",0,"block51",12
"613",1,"block52",12
"614",2,"block52",12
"615",0,"block52",12
"616",2,"block52",12
"617",0,"block52",12
"618",1,"block52",12
"619",2,"block52",12
"620",0,"block52",12
"621",2,"block52",12
"622",1,"block52",12
"623",1,"block52",12
"624",0,"block52",12
"625",2,"block53",12
"626",0,"block53",12
"627",1,"block53",12
"628",1,"block53",12
"629",0,"block53",12
"630",1,"block53",12
"631",0,"block53",12
"632",1,"block53",12
"633",2,"block53",12
"634",2,"block53",12
"635",0,"block53",12
"636",2,"block53",12
"637",0,"block54",12
"638",0,"block54",12
"639",1,"block54",12
"640",1,"block54",12
"641",1,"block54",12
"642",1,"block54",12
"643",2,"block54",12
"644",2,"block54",12
"645",2,"block54",12
"646",2,"block54",12
"647",0,"block54",12
"648",0,"block54",12
"649",1,"block55",12
"650",0,"block55",12
"651",1,"block55",12
"652",1,"block55",12
"653",0,"block55",12
"654",2,"block55",12
"655",2,"block55",12
"656",0,"block55",12
"657",1,"block55",12
"658",0,"block55",12
"659",2,"block55",12
"660",2,"block55",12
"661",1,"block56",12
"662",0,"block56",12
"663",2,"block56",12
"664",2,"block56",12
"665",0,"block56",12
"666",0,"block56",12
"667",2,"block56",12
"668",1,"block56",12
"669",1,"block56",12
"670",0,"block56",12
"671",2,"block56",12
"672",1,"block56",12
"673",0,"block57",12
"674",0,"block57",12
"675",0,"block57",12
"676",1,"block57",12
"677",2,"block57",12
"678",2,"block57",12
"679",1,"block57",12
"680",1,"block57",12
"681",2,"block57",12
"682",0,"block57",12
"683",2,"block57",12
"684",1,"block57",12
"685",2,"block58",12
"686",1,"block58",12
"687",1,"block58",12
"688",2,"block58",12
"689",2,"block58",12
"690",1,"block58",12
"691",0,"block58",12
"692",0,"block58",12
"693",0,"block58",12
"694",1,"block58",12
"695",2,"block58",12
"696",0,"block58",12
"697",1,"block59",12
"698",2,"block59",12
"699",2,"block59",12
"700",0,"block59",12
"701",2,"block59",12
"702",0,"block59",12
"703",1,"block59",12
"704",1,"block59",12
"705",1,"block59",12
"706",0,"block59",12
"707",0,"block59",12
"708",2,"block59",12
"709",0,"block60",12
"710",0,"block60",12
"711",0,"block60",12
"712",1,"block60",12
"713",2,"block60",12
"714",2,"block60",12
"715",2,"block60",12
"716",0,"block60",12
"717",1,"block60",12
"718",1,"block60",12
"719",1,"block60",12
"720",2,"block60",12
"721",0,"block61",12
"722",0,"block61",12
"723",2,"block61",12
"724",2,"block61",12
"725",0,"block61",12
"726",2,"block61",12
"727",0,"block61",12
"728",1,"block61",12
"729",2,"block61",12
"730",1,"block61",12
"731",1,"block61",12
"732",1,"block61",12
"733",1,"block62",12
"734",2,"block62",12
"735",2,"block62",12
"736",0,"block62",12
"737",2,"block62",12
"738",0,"block62",12
"739",1,"block62",12
"740",1,"block62",12
"741",2,"block62",12
"742",0,"block62",12
"743",0,"block62",12
"744",1,"block62",12
"745",1,"block63",12
"746",2,"block63",12
"747",2,"block63",12
"748",0,"block63",12
"749",2,"block63",12
"750",1,"block63",12
"751",1,"block63",12
"752",2,"block63",12
"753",0,"block63",12
"754",0,"block63",12
"755",0,"block63",12
"756",1,"block63",12
"757",2,"block64",12
"758",1,"block64",12
"759",2,"block64",12
"760",2,"block64",12
"761",0,"block64",12
"762",1,"block64",12
"763",1,"block64",12
"764",0,"block64",12
"765",0,"block64",12
"766",1,"block64",12
"767",0,"block64",12
"768",2,"block64",12
"769",1,"block65",12
"770",2,"block65",12
"771",2,"block65",12
"772",0,"block65",12
"773",1,"block65",12
"774",0,"block65",12
"775",2,"block65",12
"776",0,"block65",12
"777",1,"block65",12
"778",2,"block65",12
"779",1,"block65",12
"780",0,"block65",12
"781",1,"block66",12
"782",2,"block66",12
"783",1,"block66",12
"784",1,"block66",12
"785",2,"block66",12
"786",0,"block66",12
"787",2,"block66",12
"788",0,"block66",12
"789",1,"block66",12
"790",0,"block66",12
"791",2,"block66",12
"792",0,"block66",12
"793",2,"block67",12
"794",2,"block67",12
"795",0,"block67",12
"796",2,"block67",12
"797",0,"block67",12
"798",1,"block67",12
"799",0,"block67",12
"800",2,"block67",12
"801",1,"block67",12
"802",1,"block67",12
"803",0,"block67",12
"804",1,"block67",12
