"","treatment","block.id","block.size"
"114",1,"newcomer30.029",4
"115",0,"newcomer30.029",4
"116",1,"newcomer30.029",4
"117",1,"newcomer30.030",4
"118",1,"newcomer30.030",4
"119",0,"newcomer30.030",4
"120",0,"newcomer30.030",4
"121",0,"newcomer30.031",4
"122",0,"newcomer30.031",4
"123",1,"newcomer30.031",4
"124",1,"newcomer30.031",4
"125",1,"newcomer30.032",4
"126",1,"newcomer30.032",4
"127",0,"newcomer30.032",4
"128",0,"newcomer30.032",4
"129",0,"newcomer30.033",4
"130",1,"newcomer30.033",4
"131",1,"newcomer30.033",4
"132",0,"newcomer30.033",4
"133",0,"newcomer30.034",4
"134",1,"newcomer30.034",4
"135",1,"newcomer30.034",4
"136",0,"newcomer30.034",4
"137",0,"newcomer30.035",4
"138",1,"newcomer30.035",4
"139",1,"newcomer30.035",4
"140",0,"newcomer30.035",4
"141",1,"newcomer30.036",4
"142",0,"newcomer30.036",4
"143",1,"newcomer30.036",4
"144",0,"newcomer30.036",4
"145",1,"newcomer30.037",4
"146",0,"newcomer30.037",4
"147",1,"newcomer30.037",4
"148",0,"newcomer30.037",4
"149",1,"newcomer30.038",4
"150",0,"newcomer30.038",4
"151",1,"newcomer30.038",4
"152",0,"newcomer30.038",4
"153",1,"newcomer30.039",4
"154",0,"newcomer30.039",4
"155",1,"newcomer30.039",4
"156",0,"newcomer30.039",4
"157",1,"newcomer30.040",4
"158",0,"newcomer30.040",4
"159",1,"newcomer30.040",4
"160",0,"newcomer30.040",4
"161",0,"newcomer30.041",4
"162",1,"newcomer30.041",4
"163",0,"newcomer30.041",4
"164",1,"newcomer30.041",4
"165",0,"newcomer30.042",4
"166",1,"newcomer30.042",4
"167",1,"newcomer30.042",4
"168",0,"newcomer30.042",4
"169",1,"newcomer30.043",4
"170",0,"newcomer30.043",4
"171",1,"newcomer30.043",4
"172",0,"newcomer30.043",4
"173",1,"newcomer30.044",4
"174",0,"newcomer30.044",4
"175",0,"newcomer30.044",4
"176",1,"newcomer30.044",4
"177",1,"newcomer30.045",4
"178",0,"newcomer30.045",4
"179",0,"newcomer30.045",4
"180",1,"newcomer30.045",4
"181",0,"newcomer30.046",4
"182",1,"newcomer30.046",4
"183",0,"newcomer30.046",4
"184",1,"newcomer30.046",4
"185",0,"newcomer30.047",4
"186",0,"newcomer30.047",4
"187",1,"newcomer30.047",4
"188",1,"newcomer30.047",4
"189",0,"newcomer30.048",4
"190",1,"newcomer30.048",4
"191",0,"newcomer30.048",4
"192",1,"newcomer30.048",4
"193",0,"newcomer30.049",4
"194",1,"newcomer30.049",4
"195",0,"newcomer30.049",4
"196",1,"newcomer30.049",4
"197",1,"newcomer30.050",4
"198",0,"newcomer30.050",4
"199",1,"newcomer30.050",4
"200",0,"newcomer30.050",4
"201",1,"newcomer30.051",4
"202",0,"newcomer30.051",4
"203",1,"newcomer30.051",4
"204",0,"newcomer30.051",4
"205",0,"newcomer30.052",4
"206",1,"newcomer30.052",4
"207",1,"newcomer30.052",4
"208",0,"newcomer30.052",4
"209",0,"newcomer30.053",4
"210",1,"newcomer30.053",4
"211",1,"newcomer30.053",4
"212",0,"newcomer30.053",4
"213",0,"newcomer30.054",4
"214",1,"newcomer30.054",4
"215",1,"newcomer30.054",4
"216",0,"newcomer30.054",4
"217",1,"newcomer30.055",4
"218",0,"newcomer30.055",4
"219",1,"newcomer30.055",4
"220",0,"newcomer30.055",4
"221",0,"newcomer30.056",4
"222",0,"newcomer30.056",4
"223",1,"newcomer30.056",4
"224",1,"newcomer30.056",4
"225",0,"newcomer30.057",4
"226",0,"newcomer30.057",4
"227",1,"newcomer30.057",4
"228",1,"newcomer30.057",4
"229",0,"newcomer30.058",4
"230",1,"newcomer30.058",4
"231",1,"newcomer30.058",4
"232",0,"newcomer30.058",4
"233",0,"newcomer30.059",4
"234",1,"newcomer30.059",4
"235",1,"newcomer30.059",4
"236",0,"newcomer30.059",4
"237",0,"newcomer30.060",4
"238",0,"newcomer30.060",4
"239",1,"newcomer30.060",4
"240",1,"newcomer30.060",4
"241",0,"newcomer30.061",4
"242",1,"newcomer30.061",4
"243",0,"newcomer30.061",4
"244",1,"newcomer30.061",4
"245",1,"newcomer30.062",4
"246",1,"newcomer30.062",4
"247",0,"newcomer30.062",4
"248",0,"newcomer30.062",4
"249",1,"newcomer30.063",4
"250",1,"newcomer30.063",4
"251",0,"newcomer30.063",4
"252",0,"newcomer30.063",4
"253",0,"newcomer30.064",4
"254",1,"newcomer30.064",4
"255",0,"newcomer30.064",4
"256",1,"newcomer30.064",4
"257",0,"newcomer30.065",4
"258",0,"newcomer30.065",4
"259",1,"newcomer30.065",4
"260",1,"newcomer30.065",4
"261",0,"newcomer30.066",4
"262",1,"newcomer30.066",4
"263",1,"newcomer30.066",4
"264",0,"newcomer30.066",4
"265",1,"newcomer30.067",4
"266",0,"newcomer30.067",4
"267",1,"newcomer30.067",4
"268",0,"newcomer30.067",4
"269",1,"newcomer30.068",4
"270",1,"newcomer30.068",4
"271",0,"newcomer30.068",4
"272",0,"newcomer30.068",4
"273",1,"newcomer30.069",4
"274",1,"newcomer30.069",4
"275",0,"newcomer30.069",4
"276",0,"newcomer30.069",4
"277",1,"newcomer30.070",4
"278",0,"newcomer30.070",4
"279",1,"newcomer30.070",4
"280",0,"newcomer30.070",4
"281",0,"newcomer30.071",4
"282",1,"newcomer30.071",4
"283",1,"newcomer30.071",4
"284",0,"newcomer30.071",4
"285",0,"newcomer30.072",4
"286",1,"newcomer30.072",4
"287",0,"newcomer30.072",4
"288",1,"newcomer30.072",4
"289",1,"newcomer30.073",4
"290",1,"newcomer30.073",4
"291",0,"newcomer30.073",4
"292",0,"newcomer30.073",4
"293",0,"newcomer30.074",4
"294",1,"newcomer30.074",4
"295",1,"newcomer30.074",4
"296",0,"newcomer30.074",4
"297",1,"newcomer30.075",4
"298",1,"newcomer30.075",4
"299",0,"newcomer30.075",4
"300",0,"newcomer30.075",4
"301",1,"newcomer30.076",4
"302",0,"newcomer30.076",4
"303",1,"newcomer30.076",4
"304",0,"newcomer30.076",4
"305",1,"newcomer30.077",4
"306",0,"newcomer30.077",4
"307",1,"newcomer30.077",4
"308",0,"newcomer30.077",4
"309",0,"newcomer30.078",4
"310",1,"newcomer30.078",4
"311",1,"newcomer30.078",4
"312",0,"newcomer30.078",4
"313",0,"newcomer30.079",4
"314",1,"newcomer30.079",4
"315",0,"newcomer30.079",4
"316",1,"newcomer30.079",4
"317",0,"newcomer30.080",4
"318",1,"newcomer30.080",4
"319",1,"newcomer30.080",4
"320",0,"newcomer30.080",4
"321",1,"newcomer30.081",4
"322",0,"newcomer30.081",4
"323",1,"newcomer30.081",4
"324",0,"newcomer30.081",4
"325",0,"newcomer30.082",4
"326",0,"newcomer30.082",4
"327",1,"newcomer30.082",4
"328",1,"newcomer30.082",4
"329",1,"newcomer30.083",4
"330",0,"newcomer30.083",4
"331",0,"newcomer30.083",4
"332",1,"newcomer30.083",4
"333",0,"newcomer30.084",4
"334",0,"newcomer30.084",4
"335",1,"newcomer30.084",4
"336",1,"newcomer30.084",4
"337",0,"newcomer30.085",4
"338",1,"newcomer30.085",4
"339",1,"newcomer30.085",4
"340",0,"newcomer30.085",4
"341",1,"newcomer30.086",4
"342",1,"newcomer30.086",4
"343",0,"newcomer30.086",4
"344",0,"newcomer30.086",4
"345",1,"newcomer30.087",4
"346",0,"newcomer30.087",4
"347",0,"newcomer30.087",4
"348",1,"newcomer30.087",4
"349",1,"newcomer30.088",4
"350",1,"newcomer30.088",4
"351",0,"newcomer30.088",4
"352",0,"newcomer30.088",4
"353",1,"newcomer30.089",4
"354",0,"newcomer30.089",4
"355",0,"newcomer30.089",4
"356",1,"newcomer30.089",4
"357",1,"newcomer30.090",4
"358",0,"newcomer30.090",4
"359",1,"newcomer30.090",4
"360",0,"newcomer30.090",4
"361",0,"newcomer30.091",4
"362",1,"newcomer30.091",4
"363",0,"newcomer30.091",4
"364",1,"newcomer30.091",4
"365",1,"newcomer30.092",4
"366",0,"newcomer30.092",4
"367",1,"newcomer30.092",4
"368",0,"newcomer30.092",4
"369",0,"newcomer30.093",4
"370",1,"newcomer30.093",4
"371",1,"newcomer30.093",4
"372",0,"newcomer30.093",4
"373",0,"newcomer30.094",4
"374",0,"newcomer30.094",4
"375",1,"newcomer30.094",4
"376",1,"newcomer30.094",4
"377",1,"newcomer30.095",4
"378",1,"newcomer30.095",4
"379",0,"newcomer30.095",4
"380",0,"newcomer30.095",4
"381",0,"newcomer30.096",4
"382",1,"newcomer30.096",4
"383",1,"newcomer30.096",4
"384",0,"newcomer30.096",4
"385",0,"newcomer30.097",4
"386",1,"newcomer30.097",4
"387",0,"newcomer30.097",4
"388",1,"newcomer30.097",4
"389",1,"newcomer30.098",4
"390",1,"newcomer30.098",4
"391",0,"newcomer30.098",4
"392",0,"newcomer30.098",4
"393",0,"newcomer30.099",4
"394",1,"newcomer30.099",4
"395",1,"newcomer30.099",4
"396",0,"newcomer30.099",4
"397",1,"newcomer30.100",4
"398",0,"newcomer30.100",4
"399",1,"newcomer30.100",4
"400",0,"newcomer30.100",4
"401",0,"newcomer30.101",4
"402",1,"newcomer30.101",4
"403",0,"newcomer30.101",4
"404",1,"newcomer30.101",4
"405",1,"newcomer30.102",4
"406",0,"newcomer30.102",4
"407",0,"newcomer30.102",4
"408",1,"newcomer30.102",4
"409",1,"newcomer30.103",4
"410",1,"newcomer30.103",4
"411",0,"newcomer30.103",4
"412",0,"newcomer30.103",4
"413",0,"newcomer30.104",4
"414",1,"newcomer30.104",4
"415",0,"newcomer30.104",4
"416",1,"newcomer30.104",4
"417",0,"newcomer30.105",4
"418",0,"newcomer30.105",4
"419",1,"newcomer30.105",4
"420",1,"newcomer30.105",4
"421",1,"newcomer30.106",4
"422",0,"newcomer30.106",4
"423",1,"newcomer30.106",4
"424",0,"newcomer30.106",4
"425",1,"newcomer30.107",4
"426",0,"newcomer30.107",4
"427",0,"newcomer30.107",4
"428",1,"newcomer30.107",4
"429",1,"newcomer30.108",4
"430",0,"newcomer30.108",4
"431",1,"newcomer30.108",4
"432",0,"newcomer30.108",4
"433",1,"newcomer30.109",4
"434",0,"newcomer30.109",4
"435",0,"newcomer30.109",4
"436",1,"newcomer30.109",4
"437",0,"newcomer30.110",4
"438",1,"newcomer30.110",4
"439",0,"newcomer30.110",4
"440",1,"newcomer30.110",4
"441",1,"newcomer30.111",4
"442",0,"newcomer30.111",4
"443",1,"newcomer30.111",4
"444",0,"newcomer30.111",4
"445",0,"newcomer30.112",4
"446",1,"newcomer30.112",4
"447",0,"newcomer30.112",4
"448",1,"newcomer30.112",4
"449",0,"newcomer30.113",4
"450",1,"newcomer30.113",4
"451",0,"newcomer30.113",4
"452",1,"newcomer30.113",4
"453",0,"newcomer30.114",4
"454",1,"newcomer30.114",4
"455",1,"newcomer30.114",4
"456",0,"newcomer30.114",4
"457",1,"newcomer30.115",4
"458",1,"newcomer30.115",4
"459",0,"newcomer30.115",4
"460",0,"newcomer30.115",4
"461",0,"newcomer30.116",4
"462",1,"newcomer30.116",4
"463",1,"newcomer30.116",4
"464",0,"newcomer30.116",4
"465",1,"newcomer30.117",4
"466",0,"newcomer30.117",4
"467",0,"newcomer30.117",4
"468",1,"newcomer30.117",4
"469",0,"newcomer30.118",4
"470",1,"newcomer30.118",4
"471",1,"newcomer30.118",4
"472",0,"newcomer30.118",4
"473",0,"newcomer30.119",4
"474",1,"newcomer30.119",4
"475",1,"newcomer30.119",4
"476",0,"newcomer30.119",4
"477",0,"newcomer30.120",4
"478",1,"newcomer30.120",4
"479",1,"newcomer30.120",4
"480",0,"newcomer30.120",4
"481",0,"newcomer30.121",4
"482",1,"newcomer30.121",4
"483",0,"newcomer30.121",4
"484",1,"newcomer30.121",4
"485",0,"newcomer30.122",4
"486",0,"newcomer30.122",4
"487",1,"newcomer30.122",4
"488",1,"newcomer30.122",4
"489",0,"newcomer30.123",4
"490",0,"newcomer30.123",4
"491",1,"newcomer30.123",4
"492",1,"newcomer30.123",4
"493",1,"newcomer30.124",4
"494",1,"newcomer30.124",4
"495",0,"newcomer30.124",4
"496",0,"newcomer30.124",4
"497",1,"newcomer30.125",4
"498",0,"newcomer30.125",4
"499",0,"newcomer30.125",4
"500",1,"newcomer30.125",4
"501",1,"newcomer30.126",4
"502",0,"newcomer30.126",4
"503",1,"newcomer30.126",4
"504",0,"newcomer30.126",4
"505",0,"newcomer30.127",4
"506",1,"newcomer30.127",4
"507",0,"newcomer30.127",4
"508",1,"newcomer30.127",4
"509",0,"newcomer30.128",4
"510",1,"newcomer30.128",4
"511",1,"newcomer30.128",4
"512",0,"newcomer30.128",4
"513",0,"newcomer30.129",4
"514",1,"newcomer30.129",4
"515",0,"newcomer30.129",4
"516",1,"newcomer30.129",4
"517",1,"newcomer30.130",4
"518",0,"newcomer30.130",4
"519",0,"newcomer30.130",4
"520",1,"newcomer30.130",4
"521",1,"newcomer30.131",4
"522",0,"newcomer30.131",4
"523",1,"newcomer30.131",4
"524",0,"newcomer30.131",4
"525",0,"newcomer30.132",4
"526",1,"newcomer30.132",4
"527",1,"newcomer30.132",4
"528",0,"newcomer30.132",4
"529",0,"newcomer30.133",4
"530",1,"newcomer30.133",4
"531",1,"newcomer30.133",4
"532",0,"newcomer30.133",4
"533",1,"newcomer30.134",4
"534",1,"newcomer30.134",4
"535",0,"newcomer30.134",4
"536",0,"newcomer30.134",4
"537",1,"newcomer30.135",4
"538",0,"newcomer30.135",4
"539",1,"newcomer30.135",4
"540",0,"newcomer30.135",4
"541",1,"newcomer30.136",4
"542",1,"newcomer30.136",4
"543",0,"newcomer30.136",4
"544",0,"newcomer30.136",4
"545",1,"newcomer30.137",4
"546",1,"newcomer30.137",4
"547",0,"newcomer30.137",4
"548",0,"newcomer30.137",4
"549",1,"newcomer30.138",4
"550",0,"newcomer30.138",4
"551",1,"newcomer30.138",4
"552",0,"newcomer30.138",4
"553",0,"newcomer30.139",4
"554",0,"newcomer30.139",4
"555",1,"newcomer30.139",4
"556",1,"newcomer30.139",4
"557",1,"newcomer30.140",4
"558",1,"newcomer30.140",4
"559",0,"newcomer30.140",4
"560",0,"newcomer30.140",4
"561",1,"newcomer30.141",4
"562",1,"newcomer30.141",4
"563",0,"newcomer30.141",4
"564",0,"newcomer30.141",4
"565",0,"newcomer30.142",4
"566",1,"newcomer30.142",4
"567",1,"newcomer30.142",4
"568",0,"newcomer30.142",4
"569",0,"newcomer30.143",4
"570",0,"newcomer30.143",4
"571",1,"newcomer30.143",4
"572",1,"newcomer30.143",4
"573",1,"newcomer30.144",4
"574",0,"newcomer30.144",4
"575",0,"newcomer30.144",4
"576",1,"newcomer30.144",4
"577",1,"newcomer30.145",4
"578",0,"newcomer30.145",4
"579",1,"newcomer30.145",4
"580",0,"newcomer30.145",4
"581",1,"newcomer30.146",4
"582",0,"newcomer30.146",4
"583",1,"newcomer30.146",4
"584",0,"newcomer30.146",4
"585",1,"newcomer30.147",4
"586",0,"newcomer30.147",4
"587",1,"newcomer30.147",4
"588",0,"newcomer30.147",4
"589",1,"newcomer30.148",4
"590",0,"newcomer30.148",4
"591",0,"newcomer30.148",4
"592",1,"newcomer30.148",4
"593",0,"newcomer30.149",4
"594",0,"newcomer30.149",4
"595",1,"newcomer30.149",4
"596",1,"newcomer30.149",4
"597",0,"newcomer30.150",4
"598",0,"newcomer30.150",4
"599",1,"newcomer30.150",4
"600",1,"newcomer30.150",4
"601",0,"newcomer30.151",4
"602",1,"newcomer30.151",4
"603",0,"newcomer30.151",4
"604",1,"newcomer30.151",4
"605",0,"newcomer30.152",4
"606",0,"newcomer30.152",4
"607",1,"newcomer30.152",4
"608",1,"newcomer30.152",4
"609",1,"newcomer30.153",4
"610",1,"newcomer30.153",4
"611",0,"newcomer30.153",4
"612",0,"newcomer30.153",4
"613",0,"newcomer30.154",4
"614",0,"newcomer30.154",4
"615",1,"newcomer30.154",4
"616",1,"newcomer30.154",4
"617",0,"newcomer30.155",4
"618",1,"newcomer30.155",4
"619",0,"newcomer30.155",4
"620",1,"newcomer30.155",4
"621",1,"newcomer30.156",4
"622",0,"newcomer30.156",4
"623",0,"newcomer30.156",4
"624",1,"newcomer30.156",4
"625",1,"newcomer30.157",4
"626",0,"newcomer30.157",4
"627",0,"newcomer30.157",4
"628",1,"newcomer30.157",4
"629",1,"newcomer30.158",4
"630",0,"newcomer30.158",4
"631",1,"newcomer30.158",4
"632",0,"newcomer30.158",4
"633",1,"newcomer30.159",4
"634",1,"newcomer30.159",4
"635",0,"newcomer30.159",4
"636",0,"newcomer30.159",4
"637",0,"newcomer30.160",4
"638",1,"newcomer30.160",4
"639",0,"newcomer30.160",4
"640",1,"newcomer30.160",4
"641",1,"newcomer30.161",4
"642",0,"newcomer30.161",4
"643",0,"newcomer30.161",4
"644",1,"newcomer30.161",4
"645",0,"newcomer30.162",4
"646",0,"newcomer30.162",4
"647",1,"newcomer30.162",4
"648",1,"newcomer30.162",4
"649",0,"newcomer30.163",4
"650",0,"newcomer30.163",4
"651",1,"newcomer30.163",4
"652",1,"newcomer30.163",4
"653",1,"newcomer30.164",4
"654",0,"newcomer30.164",4
"655",1,"newcomer30.164",4
"656",0,"newcomer30.164",4
"657",0,"newcomer30.165",4
"658",1,"newcomer30.165",4
"659",0,"newcomer30.165",4
"660",1,"newcomer30.165",4
"661",1,"newcomer30.166",4
"662",1,"newcomer30.166",4
"663",0,"newcomer30.166",4
"664",0,"newcomer30.166",4
"665",1,"newcomer30.167",4
"666",0,"newcomer30.167",4
"667",1,"newcomer30.167",4
"668",0,"newcomer30.167",4
"669",1,"newcomer30.168",4
"670",0,"newcomer30.168",4
"671",0,"newcomer30.168",4
"672",1,"newcomer30.168",4
"673",1,"newcomer30.169",4
"674",1,"newcomer30.169",4
"675",0,"newcomer30.169",4
"676",0,"newcomer30.169",4
"677",0,"newcomer30.170",4
"678",1,"newcomer30.170",4
"679",0,"newcomer30.170",4
"680",1,"newcomer30.170",4
"681",1,"newcomer30.171",4
"682",0,"newcomer30.171",4
"683",1,"newcomer30.171",4
"684",0,"newcomer30.171",4
"685",0,"newcomer30.172",4
"686",1,"newcomer30.172",4
"687",0,"newcomer30.172",4
"688",1,"newcomer30.172",4
"689",0,"newcomer30.173",4
"690",1,"newcomer30.173",4
"691",0,"newcomer30.173",4
"692",1,"newcomer30.173",4
"693",0,"newcomer30.174",4
"694",1,"newcomer30.174",4
"695",1,"newcomer30.174",4
"696",0,"newcomer30.174",4
"697",1,"newcomer30.175",4
"698",0,"newcomer30.175",4
"699",1,"newcomer30.175",4
"700",0,"newcomer30.175",4
"701",1,"newcomer30.176",4
"702",0,"newcomer30.176",4
"703",0,"newcomer30.176",4
"704",1,"newcomer30.176",4
"705",1,"newcomer30.177",4
"706",0,"newcomer30.177",4
"707",1,"newcomer30.177",4
"708",0,"newcomer30.177",4
"709",1,"newcomer30.178",4
"710",0,"newcomer30.178",4
"711",1,"newcomer30.178",4
"712",0,"newcomer30.178",4
"713",0,"newcomer30.179",4
"714",0,"newcomer30.179",4
"715",1,"newcomer30.179",4
"716",1,"newcomer30.179",4
"717",0,"newcomer30.180",4
"718",0,"newcomer30.180",4
"719",1,"newcomer30.180",4
"720",1,"newcomer30.180",4
"721",1,"newcomer30.181",4
"722",1,"newcomer30.181",4
"723",0,"newcomer30.181",4
"724",0,"newcomer30.181",4
"725",1,"newcomer30.182",4
"726",0,"newcomer30.182",4
"727",1,"newcomer30.182",4
"728",0,"newcomer30.182",4
"729",1,"newcomer30.183",4
"730",1,"newcomer30.183",4
"731",0,"newcomer30.183",4
"732",0,"newcomer30.183",4
"733",1,"newcomer30.184",4
"734",0,"newcomer30.184",4
"735",0,"newcomer30.184",4
"736",1,"newcomer30.184",4
"737",0,"newcomer30.185",4
"738",0,"newcomer30.185",4
"739",1,"newcomer30.185",4
"740",1,"newcomer30.185",4
"741",0,"newcomer30.186",4
"742",1,"newcomer30.186",4
"743",0,"newcomer30.186",4
"744",1,"newcomer30.186",4
"745",0,"newcomer30.187",4
"746",1,"newcomer30.187",4
"747",0,"newcomer30.187",4
"748",1,"newcomer30.187",4
"749",0,"newcomer30.188",4
"750",1,"newcomer30.188",4
"751",1,"newcomer30.188",4
"752",0,"newcomer30.188",4
"753",1,"newcomer30.189",4
"754",1,"newcomer30.189",4
"755",0,"newcomer30.189",4
"756",0,"newcomer30.189",4
"757",1,"newcomer30.190",4
"758",0,"newcomer30.190",4
"759",0,"newcomer30.190",4
"760",1,"newcomer30.190",4
"761",0,"newcomer30.191",4
"762",1,"newcomer30.191",4
"763",1,"newcomer30.191",4
"764",0,"newcomer30.191",4
"765",0,"newcomer30.192",4
"766",1,"newcomer30.192",4
"767",0,"newcomer30.192",4
"768",1,"newcomer30.192",4
"769",1,"newcomer30.193",4
"770",0,"newcomer30.193",4
"771",0,"newcomer30.193",4
"772",1,"newcomer30.193",4
"773",1,"newcomer30.194",4
"774",0,"newcomer30.194",4
"775",1,"newcomer30.194",4
"776",0,"newcomer30.194",4
"777",0,"newcomer30.195",4
"778",1,"newcomer30.195",4
"779",1,"newcomer30.195",4
"780",0,"newcomer30.195",4
"781",0,"newcomer30.196",4
"782",0,"newcomer30.196",4
"783",1,"newcomer30.196",4
"784",1,"newcomer30.196",4
"785",0,"newcomer30.197",4
"786",0,"newcomer30.197",4
"787",1,"newcomer30.197",4
"788",1,"newcomer30.197",4
"789",1,"newcomer30.198",4
"790",0,"newcomer30.198",4
"791",0,"newcomer30.198",4
"792",1,"newcomer30.198",4
"793",1,"newcomer30.199",4
"794",0,"newcomer30.199",4
"795",1,"newcomer30.199",4
"796",0,"newcomer30.199",4
"797",0,"newcomer30.200",4
"798",1,"newcomer30.200",4
"799",0,"newcomer30.200",4
"800",1,"newcomer30.200",4
"801",1,"newcomer30.201",4
"802",0,"newcomer30.201",4
"803",1,"newcomer30.201",4
"804",0,"newcomer30.201",4
"805",1,"newcomer30.202",4
"806",0,"newcomer30.202",4
"807",1,"newcomer30.202",4
"808",0,"newcomer30.202",4
"809",1,"newcomer30.203",4
"810",0,"newcomer30.203",4
"811",0,"newcomer30.203",4
"812",1,"newcomer30.203",4
"813",1,"newcomer30.204",4
"814",1,"newcomer30.204",4
"815",0,"newcomer30.204",4
"816",0,"newcomer30.204",4
"817",0,"newcomer30.205",4
"818",1,"newcomer30.205",4
"819",1,"newcomer30.205",4
"820",0,"newcomer30.205",4
"821",1,"newcomer30.206",4
"822",0,"newcomer30.206",4
"823",0,"newcomer30.206",4
"824",1,"newcomer30.206",4
"825",0,"newcomer30.207",4
"826",1,"newcomer30.207",4
"827",0,"newcomer30.207",4
"828",1,"newcomer30.207",4
"829",1,"newcomer30.208",4
"830",0,"newcomer30.208",4
"831",1,"newcomer30.208",4
"832",0,"newcomer30.208",4
"833",0,"newcomer30.209",4
"834",1,"newcomer30.209",4
"835",1,"newcomer30.209",4
"836",0,"newcomer30.209",4
"837",1,"newcomer30.210",4
"838",0,"newcomer30.210",4
"839",1,"newcomer30.210",4
"840",0,"newcomer30.210",4
"841",1,"newcomer30.211",4
"842",0,"newcomer30.211",4
"843",1,"newcomer30.211",4
"844",0,"newcomer30.211",4
"845",1,"newcomer30.212",4
"846",1,"newcomer30.212",4
"847",0,"newcomer30.212",4
"848",0,"newcomer30.212",4
"849",0,"newcomer30.213",4
"850",1,"newcomer30.213",4
"851",1,"newcomer30.213",4
"852",0,"newcomer30.213",4
"853",1,"newcomer30.214",4
"854",0,"newcomer30.214",4
"855",1,"newcomer30.214",4
"856",0,"newcomer30.214",4
"857",0,"newcomer30.215",4
"858",0,"newcomer30.215",4
"859",1,"newcomer30.215",4
"860",1,"newcomer30.215",4
"861",1,"newcomer30.216",4
"862",0,"newcomer30.216",4
"863",1,"newcomer30.216",4
"864",0,"newcomer30.216",4
"865",1,"newcomer30.217",4
"866",0,"newcomer30.217",4
"867",1,"newcomer30.217",4
"868",0,"newcomer30.217",4
"869",0,"newcomer30.218",4
"870",0,"newcomer30.218",4
"871",1,"newcomer30.218",4
"872",1,"newcomer30.218",4
"873",0,"newcomer30.219",4
